timestamp,substation,Sim GIC (Median),Sim GIC (2.5),Sim GIC (97.5),sub lat,sub lon,site_1_device,site_1_gic,site_1_Latitude,site_1_Longitude,site_1_Distance,site_2_device,site_2_gic,site_2_Latitude,site_2_Longitude,site_2_Distance
2024-05-10 12:00:00,108137138,0.12646550292564662,0.06651591165983242,0.18641509419146082,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:01:00,108137138,0.10124550288995929,0.0517638081014754,0.15072719767844317,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:02:00,108137138,0.10037851542873975,0.052736521870108646,0.14802050898737085,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:03:00,108137138,0.1117502869466287,0.057733662562131104,0.16576691133112628,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:04:00,108137138,0.10338580801284739,0.05393840836401797,0.1528332076616768,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:05:00,108137138,0.09317251046148495,0.046888023747266014,0.13945699717570387,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:06:00,108137138,0.11752952355074517,0.06213094042907065,0.1729281066724197,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:07:00,108137138,0.11430384004418563,0.05924594218377904,0.16936173790459222,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:08:00,108137138,0.08275269079874072,0.04170314091431922,0.12380224068316222,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:09:00,108137138,0.08180463994050254,0.04182343290663763,0.12178584697436745,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:10:00,108137138,0.12222346386062284,0.06494558132705798,0.1795013463941877,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:11:00,108137138,0.06260984840777756,0.03014488351781653,0.09507481329773859,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:12:00,108137138,0.08014970161557608,0.04048412816412757,0.1198152750670246,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:13:00,108137138,0.07583523364965208,0.036776916186822065,0.1148935511124821,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:14:00,108137138,0.09946767228099991,0.049914657577120866,0.14902068698487897,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:15:00,108137138,0.10101118726996626,0.051970759246441824,0.1500516152934907,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:16:00,108137138,0.08602037081053775,0.04253485019373618,0.12950589142733931,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:17:00,108137138,0.07033520204016243,0.03355444337820791,0.10711596070211694,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,-0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:18:00,108137138,0.08176740793363053,0.03988514442221707,0.12364967144504399,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:19:00,108137138,0.05608819078077518,0.026033280591193187,0.08614310097035717,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:20:00,108137138,0.0796908789616601,0.03812224438929176,0.12125951353402845,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:21:00,108137138,0.019587508340896363,-0.001523244425509683,0.04069826110730241,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:22:00,108137138,0.045971525908159096,0.018597625862666948,0.07334542595365125,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:23:00,108137138,0.03988141432702769,0.01566027712057918,0.06410255153347619,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:24:00,108137138,0.05912257435516849,0.028578221400066887,0.0896669273102701,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:25:00,108137138,0.03632058510714371,0.013016445742003467,0.05962472447228396,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,0.0,36.0,-84.1,5.618250978452897
2024-05-10 12:26:00,108137138,0.007732592938812292,-0.004007450047322515,0.0194726359249471,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.2,36.0,-84.1,5.618250978452897
2024-05-10 12:27:00,108137138,0.015254318330129933,0.0030792868908483574,0.02742934976941151,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:28:00,108137138,0.00040809146917565576,-0.008645667810756603,0.009461850749107915,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.2,36.0,-84.1,5.618250978452897
2024-05-10 12:29:00,108137138,-0.0057463979345695575,-0.013581644346220443,0.0020888484770813284,36.018862460995905,-84.15794542019387,10693,-0.1,36.0,-84.1,5.618250978452897,10207,-0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:30:00,108137138,0.009931323113971786,-0.0035645532162442914,0.023427199444187863,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:31:00,108137138,-0.0025251761325766906,-0.013329624743580553,0.00827927247842717,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.2,36.0,-84.1,5.618250978452897
2024-05-10 12:32:00,108137138,0.0308763414059445,0.01368857894063396,0.04806410387125504,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.1,36.0,-84.1,5.618250978452897
2024-05-10 12:33:00,108137138,0.013703767727403423,0.0025142535163292738,0.02489328193847757,36.018862460995905,-84.15794542019387,10693,0.1,36.0,-84.1,5.618250978452897,10207,-0.2,36.0,-84.1,5.618250978452897
2024-05-10 12:34:00,108137138,0.013884651703810869,0.0010559272334653078,0.02671337617415643,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.2,36.0,-84.1,5.618250978452897
2024-05-10 12:35:00,108137138,-0.030653535044270062,-0.04742850846751883,-0.013878561621021294,36.018862460995905,-84.15794542019387,10693,0.0,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:36:00,108137138,-0.021141655445318434,-0.03307297828570037,-0.009210332604936495,36.018862460995905,-84.15794542019387,10693,1.9,36.0,-84.1,5.618250978452897,10207,-0.2,36.0,-84.1,5.618250978452897
2024-05-10 12:37:00,108137138,-0.053982987228482215,-0.07842391446395874,-0.02954205999300568,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:38:00,108137138,-0.037335936444284006,-0.05512632616847439,-0.019545546720093617,36.018862460995905,-84.15794542019387,10693,1.8,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:39:00,108137138,-0.061659714061169324,-0.08860153860757024,-0.03471788951476841,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:40:00,108137138,-0.026886805739979678,-0.0396016763467286,-0.014171935133230756,36.018862460995905,-84.15794542019387,10693,1.9,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:41:00,108137138,-0.04900389390397714,-0.07066845424247253,-0.027339333565481752,36.018862460995905,-84.15794542019387,10693,1.8,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:42:00,108137138,-0.05933448053630335,-0.08628748192759768,-0.03238147914500902,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:43:00,108137138,-0.08086094648325186,-0.11641641711208792,-0.04530547585441581,36.018862460995905,-84.15794542019387,10693,1.8,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:44:00,108137138,-0.06007827268061427,-0.08720952927102132,-0.032947016090207205,36.018862460995905,-84.15794542019387,10693,1.8,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:45:00,108137138,-0.09815473526361443,-0.14213068744206606,-0.05417878308516281,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:46:00,108137138,-0.07369250666588209,-0.10672618244578808,-0.04065883088597611,36.018862460995905,-84.15794542019387,10693,1.5,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:47:00,108137138,-0.08050969735903661,-0.115906026819103,-0.04511336789897021,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:48:00,108137138,-0.034000520681948365,-0.04993131360693854,-0.01806972775695819,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:49:00,108137138,-0.03498764670066498,-0.051491381053903953,-0.018483912347426013,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:50:00,108137138,-0.07457707445067178,-0.10901254331468377,-0.0401416055866598,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:51:00,108137138,-0.038300639503334365,-0.05688747655450714,-0.019713802452161585,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:52:00,108137138,-0.058968580358855445,-0.08579672289199454,-0.03214043782571635,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:53:00,108137138,-0.066502059208895,-0.09578490158515486,-0.03721921683263514,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:54:00,108137138,-0.0761918746837109,-0.11013807244245091,-0.04224567692497089,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:55:00,108137138,-0.06237683615870167,-0.08993798106006701,-0.03481569125733633,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:56:00,108137138,-0.06750842356729907,-0.09843264804275884,-0.0365841990918393,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 12:57:00,108137138,-0.08071501471597076,-0.11731309166634231,-0.044116937765599204,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:58:00,108137138,-0.08001893292062152,-0.11609087639861998,-0.04394698944262307,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.3,36.0,-84.1,5.618250978452897
2024-05-10 12:59:00,108137138,-0.09182527578694928,-0.13268837421426308,-0.050962177359635485,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:00:00,108137138,-0.08238809229339238,-0.11947217192510398,-0.04530401266168077,36.018862460995905,-84.15794542019387,10693,1.7,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:01:00,108137138,-0.11196960917298208,-0.1627221034528229,-0.061217114893141286,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:02:00,108137138,-0.046310089707560134,-0.06920488270342283,-0.02341529671169744,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:03:00,108137138,-0.11607330425392677,-0.16907248830967272,-0.06307412019818082,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:04:00,108137138,-0.07612540915300299,-0.113048988469059,-0.03920182983694698,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.5,36.0,-84.1,5.618250978452897
2024-05-10 13:05:00,108137138,-0.13334969830650248,-0.1947897662520488,-0.07190963036095617,36.018862460995905,-84.15794542019387,10693,1.5,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:06:00,108137138,-0.09245774240342709,-0.13507046038002574,-0.049845024426828456,36.018862460995905,-84.15794542019387,10693,1.4,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:07:00,108137138,-0.11081635979305308,-0.16201691989190128,-0.05961579969420489,36.018862460995905,-84.15794542019387,10693,1.5,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:08:00,108137138,-0.10916797024078835,-0.16019025928846828,-0.05814568119310843,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:09:00,108137138,-0.10770192881462567,-0.15783958297209696,-0.057564274657154385,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:10:00,108137138,-0.12189164067639556,-0.18209912450876065,-0.06168415684403047,36.018862460995905,-84.15794542019387,10693,1.5,36.0,-84.1,5.618250978452897,10207,-0.5,36.0,-84.1,5.618250978452897
2024-05-10 13:11:00,108137138,-0.1998342727859479,-0.2935064806952413,-0.10616206487665449,36.018862460995905,-84.15794542019387,10693,1.4,36.0,-84.1,5.618250978452897,10207,-0.6,36.0,-84.1,5.618250978452897
2024-05-10 13:12:00,108137138,-0.16197422340297535,-0.24308572307333526,-0.08086272373261545,36.018862460995905,-84.15794542019387,10693,1.4,36.0,-84.1,5.618250978452897,10207,-0.5,36.0,-84.1,5.618250978452897
2024-05-10 13:13:00,108137138,-0.20535226426738545,-0.30220292191350145,-0.10850160662126947,36.018862460995905,-84.15794542019387,10693,1.3,36.0,-84.1,5.618250978452897,10207,-0.6,36.0,-84.1,5.618250978452897
2024-05-10 13:14:00,108137138,-0.20154751429012172,-0.294189824856004,-0.10890520372423944,36.018862460995905,-84.15794542019387,10693,1.3,36.0,-84.1,5.618250978452897,10207,-0.6,36.0,-84.1,5.618250978452897
2024-05-10 13:15:00,108137138,-0.19733474311421165,-0.28876354191310216,-0.10590594431532112,36.018862460995905,-84.15794542019387,10693,1.5,36.0,-84.1,5.618250978452897,10207,-0.5,36.0,-84.1,5.618250978452897
2024-05-10 13:16:00,108137138,-0.1184168604983339,-0.17648387066315988,-0.06034985033350792,36.018862460995905,-84.15794542019387,10693,1.5,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:17:00,108137138,-0.09597274295770958,-0.14200868030549313,-0.04993680560992602,36.018862460995905,-84.15794542019387,10693,1.5,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:18:00,108137138,-0.08188463425156392,-0.12134016441862616,-0.04242910408450168,36.018862460995905,-84.15794542019387,10693,1.5,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
2024-05-10 13:19:00,108137138,-0.15867100980478271,-0.23091878054367118,-0.08642323906589425,36.018862460995905,-84.15794542019387,10693,1.6,36.0,-84.1,5.618250978452897,10207,-0.4,36.0,-84.1,5.618250978452897
