Timestamp,Bn_msph,Be_msph,Bd_msph,Bparan_msph,Bparae_msph,Bparad_msph,Bperpn_msph,Bperpe_msph,Bperpd_msph,Bperpphin_msph,Bperpphie_msph,Bperpphid_msph,Bperpresn_msph,Bperprese_msph,Bperpresd_msph,Bx_msph,By_msph,Bz_msph,Bn_gap,Be_gap,Bd_gap,Bx_gap,By_gap,Bz_gap,Bnp_iono,Bep_iono,Bdp_iono,Bxp_iono,Byp_iono,Bzp_iono,Bnh_iono,Beh_iono,Bdh_iono,Bxh_iono,Byh_iono,Bzh_iono,Datetime
2024-05-10 00:00:00,1.557718042636724,-4.92354740560462,0.00546570554388548,8.476506721359586,-0.416449757283656,1.4484542279595085,-6.918788678792812,-4.5070976469577255,-1.4429885223308112,-4.2482035946526615,-2.0760309867747013,2.122091371811341,-2.6705850832549864,-2.431066660035082,-3.5650798943149975,5.0080167692357165,-0.5765152611762899,1.1203716446848155,,,,,,,,,,,,,,,,,,,2024-05-10 00:00:00
2024-05-10 00:01:00,1.8824270435991441,-4.8896965486961985,-0.32958472260106353,8.069363213688515,-0.40627895160048455,1.677350425015121,-6.186936168606535,-4.483417596781038,-2.006935150135428,-3.617335066520433,-1.9540106088229097,1.487971079919166,-2.5696011016923515,-2.5294069892031374,-3.4949062302494878,4.974956357200237,-0.5419196092155308,1.5866387059685565,-0.15055181275991708,-1.1120398371177833,-0.025671080875366792,1.0928115859877887,0.23971128769899316,-0.0908778748436439,-0.781113573576773,0.9243948901122103,-0.649003068724325,-1.0259696,0.90561545,-0.11443906,-1.174021861790972,-0.2073442182531644,0.6162714461173142,0.16724934,0.38783312,-1.2738613,2024-05-10 00:01:00
2024-05-10 00:02:00,2.067995824931724,-4.642564644633085,-0.3635633924438234,7.980654966219896,-0.1347395137504313,1.6993374164968205,-5.912659141994731,-4.507825133159058,-2.0629008094792507,-3.4554431821347196,-1.9175443969881527,1.332110680489848,-2.457215959498463,-2.590280735791186,-3.3950114893021466,4.743014108092106,-0.6513042554914439,1.744078980171311,-0.1835670341189757,-0.5730492490094541,-0.034313411778958455,0.5528655856221132,0.2139603391777999,-0.10872132048079435,-0.4962352058699775,0.7698440501233504,-0.03410482336989354,-0.8056718,0.28119305,-0.33450827,-0.49511632220398016,-0.07176526661510978,0.7109053079553915,0.09006582,-0.16136897,-0.84942627,2024-05-10 00:02:00
2024-05-10 00:03:00,1.4759816109079067,-4.3475896193128145,-0.6754235071108979,7.9230999061940945,0.2547341684393662,1.8401372705350294,-6.447118296252867,-4.602323787957307,-2.515560776261022,-3.4925689111702893,-1.921610541021206,1.3922903056916747,-2.9545493854605884,-2.6807132471377932,-3.907851082004207,4.38016517891776,-0.03415676451619551,1.5327232132668205,-0.0921406858676526,0.4369560143927852,-0.07833482076210926,-0.44783979816994984,0.06961183715414417,-0.012268494330792823,-0.0020974390680039067,0.5326887225859904,1.003617802145154,-0.44662946,-0.7789466,-0.69625765,0.6515728833472297,0.06203983109387658,0.7881074004665793,0.05486278,-1.0202075,-0.07534003,2024-05-10 00:03:00
2024-05-10 00:04:00,1.4299263388593932,-3.989039667595215,-0.8907056360919419,7.850002709327516,0.6136312676538115,1.9658143959946153,-6.420076370081951,-4.602670935577158,-2.8565200330606193,-3.3124043125279066,-1.8322924344360256,1.2233925887714447,-3.1076720576685717,-2.770378501626831,-4.079912622048502,4.0020662667678195,0.12787706979896946,1.6485133865991628,-0.0718249027984555,1.1034704625863798,-0.09404226123811864,-1.1096303005850732,-0.013943908697307815,0.013266076854379874,0.2764409717090054,0.439812074039655,1.6540692804405075,-0.27265987,-1.427396,-0.9455139,1.3113327055966624,0.15476841678731132,0.8229253834690944,0.024186201,-1.5093961,0.37668478,2024-05-10 00:04:00
2024-05-10 00:05:00,1.5304558905138423,-3.669022784120152,-1.5591606141077765,7.934590739295804,1.0153721902876562,1.5868232953714343,-6.4041348489292815,-4.684394973504639,-3.1459839091548343,-3.1645657456053256,-1.8016448435418841,1.0905409870287694,-3.239569103849056,-2.882750128991951,-4.2365248962463475,3.633253089449416,0.5152898833518927,2.183793389473399,-0.0391393106045085,1.4810235515077752,-0.11934395524255796,-1.483727769632875,-0.06929311777581915,0.054369061582835894,0.4181172874733639,0.46023501597418937,2.0359543767366595,-0.24103965,-1.801891,-1.1076269,1.6979247097347328,0.17504292581994405,0.9012921120326765,0.050227407,-1.8334881,0.60142696,2024-05-10 00:05:00
2024-05-10 00:06:00,1.8867855625942298,-3.381545809753374,-1.710342567371413,8.008460602383892,1.2886868256810833,1.6518396434306166,-6.121675040406758,-4.670232633986979,-3.3621822117792792,-2.919096289965941,-1.7199785708465092,0.84840246736179,-3.2025787490895383,-2.9502540633166032,-4.210584679259551,3.3633331315832233,0.3577693660840431,2.5455991135926483,-0.0005107452141756151,1.7471615603124129,-0.14629529335716432,-1.7464833452426543,-0.11657886660843687,0.10090284536502528,0.5208927912977364,0.4881360111528412,2.2904899845720013,-0.22874291,-2.0592127,-1.2096571,1.989146129569707,0.17944922852153594,0.9631242444630028,0.08486706,-2.0780456,0.7687891,2024-05-10 00:06:00
2024-05-10 00:07:00,2.277814599192706,-3.181035340846642,-1.0548845136326865,8.003677667991555,1.4207930318882764,2.2146280240327587,-5.725863070461125,-4.601828373392188,-3.2695125374886036,-2.7635788293080443,-1.6456460493012035,0.6960022693227723,-2.9622842417954156,-2.956182324040977,-3.9655148071331903,3.2604825426009523,-0.39154796871981445,2.374057771558777,0.036948003866781404,1.9175454518964092,-0.16902647048845565,-1.9136388354007754,-0.15575847079193741,0.14367104519231225,0.597629673989844,0.5142456129685855,2.4619514443308272,-0.22271399,-2.2389188,-1.2729713,2.203498793334259,0.19123090334091541,1.0082467855991926,0.10571323,-2.2585974,0.8922446,2024-05-10 00:07:00
2024-05-10 00:08:00,2.633092362782258,-3.0723372333359715,-1.413969549586571,8.100820336119176,1.5472012849928578,2.1615680173235527,-5.467727973017432,-4.619538517358498,-3.575537567488756,-2.4942053491779577,-1.566896972962113,0.4239970249967776,-2.9735226234637175,-3.052641544179462,-3.9995345919955136,3.152628217392223,-0.3793452905137092,2.87902306814486,-0.01859628988362906,1.849110402609893,-0.15063433844538435,-1.8485610009574172,-0.12966665298303579,0.09085478413339045,0.5441001127278426,0.5817824921345487,2.411707413538323,-0.29005414,-2.1763375,-1.2768211,2.0993077721455657,0.21350631490089855,1.0419750710689029,0.08675253,-2.2137969,0.793705,2024-05-10 00:08:00
2024-05-10 00:09:00,2.95527452681504,-3.1570285740308286,-1.8513204755240267,8.119528562673077,1.6626852071731317,2.2123284210693153,-5.164254035415551,-4.819713780026351,-4.063648897192734,-2.1368175982997704,-1.5532801659493845,0.04966546882769052,-3.027436436914537,-3.2664336137638914,-4.113314365733926,3.2251574304579904,-0.26247780618470246,3.4142831457284815,0.05103533837100921,1.8285190043874888,-0.18678697107624787,-1.824520734519968,-0.15652471566709894,0.16613196689603632,0.5675582342350595,0.6811927633010801,2.451140169566131,-0.37303162,-2.235671,-1.2871894,2.113606838739583,0.18647697570076346,1.1022263930429226,0.13034545,-2.2624977,0.7623155,2024-05-10 00:09:00
