Timestamp,Bn_msph,Be_msph,Bd_msph,Bparan_msph,Bparae_msph,Bparad_msph,Bperpn_msph,Bperpe_msph,Bperpd_msph,Bperpphin_msph,Bperpphie_msph,Bperpphid_msph,Bperpresn_msph,Bperprese_msph,Bperpresd_msph,Bx_msph,By_msph,Bz_msph,Bn_gap,Be_gap,Bd_gap,Bx_gap,By_gap,Bz_gap,Bnp_iono,Bep_iono,Bdp_iono,Bxp_iono,Byp_iono,Bzp_iono,Bnh_iono,Beh_iono,Bdh_iono,Bxh_iono,Byh_iono,Bzh_iono,Datetime
2024-05-10 00:00:00,1.8971750495421893,-3.773913023864677,-3.1440590540673186,10.868242248578044,-4.675669651460627,0.9728936470390988,-8.97106719903507,0.9017566275958381,-4.116952701105413,-3.502382338561977,-0.004509777251142449,0.9387572029366871,-5.468684860474157,0.9062664048481603,-5.055709904042991,3.342566448774392,-1.7757045590953842,3.66072709582388,-1.3350961579872995,7.340609051914632,-1.0289457815331136,-5.299318862677044,5.351589157293677,0.058868571159006726,-1.4935575023600967,3.6974791021663935,-2.2106573571949304,-1.7845695071020367,4.092027970922218,0.9271949278577792,-2.6417328329975067,-0.9145913289658281,-2.507864628670326,2.7035616778784175,2.558373182314362,0.5000955604823761,2024-05-10 00:00:00
2024-05-10 00:01:00,1.8767857373066807,-3.78648147503102,-3.0900642250548724,10.911264454557825,-4.674837826302544,0.9838328448473941,-9.03447871725263,0.8883563512722266,-4.0738970699045,-3.5470145830216393,-0.010928891691230338,0.9867329583817113,-5.487464134230514,0.8992852429625525,-5.060630028284889,3.3528098736398624,-1.780784620905195,3.604959870046466,-1.8685345601722674,7.586699620278099,-1.2899105506005588,-5.219102843143734,5.955895708247998,-0.03966843327797727,-1.4746269080066683,3.446143790643257,-2.232647700206535,-1.5904070495645388,3.9486241844385224,0.956096105842159,-2.4167315124223268,-0.8919795617862646,-2.4642504369417604,2.5627964836770754,2.405407499592351,0.5956827191588414,2024-05-10 00:01:00
2024-05-10 00:02:00,1.8350853444535677,-3.848039210706325,-2.9207266438681883,10.903279027322307,-4.679612799239099,1.0430115390960406,-9.068193682867824,0.8315735885329446,-3.9637381829638483,-3.624362791329229,-0.02305963367752119,1.0550225557802206,-5.4438308915375915,0.854633222210154,-5.01876073874421,3.3784377311291593,-1.8540140821552005,3.4430187912377446,-2.3117538333003105,7.853173249596133,-1.5069456535536117,-5.213650298983078,6.487722284848596,-0.12137211915285363,-1.4555289098900523,3.2171249313739883,-2.168656542952337,-1.4405254713511346,3.7760856913968395,0.9152003335338336,-2.2127799808404904,-0.8679046964296728,-2.429489808195966,2.4338963271263605,2.270978302035094,0.6862075154847873,2024-05-10 00:02:00
2024-05-10 00:03:00,1.5093495631207838,-3.581928978845337,-3.2097326574073075,10.94341771993566,-4.686546501283337,1.055161851653165,-9.43406815681668,1.1046175224384824,-4.264894509059528,-3.5931714578882947,-0.011134926584266748,1.0357571020362042,-5.840896698927169,1.115752449022042,-5.300651611095856,3.3868028009206106,-1.331338804907443,3.488242941573279,-2.719886125571788,8.231346839677498,-1.6867901791563331,-5.334225835014629,7.03554064178619,-0.21287333905905048,-1.455349419351814,2.999088739720151,-2.089245092480374,-1.2952060523912121,3.616100649306167,0.8507512171686143,-2.0112159476025706,-0.8584436401875823,-2.380621298297166,2.315338602265325,2.1224931656674455,0.7638735207680218,2024-05-10 00:03:00
2024-05-10 00:04:00,1.3670307268889648,-3.5513016995219098,-3.197704234496203,10.925001767860055,-4.6988334595618495,1.0996351914147366,-9.55797104097306,1.1475317600415436,-4.297339425911567,-3.6184546598013,-0.015707595827605777,1.067533488158741,-5.939516381171887,1.163239355869378,-5.364872914070569,3.422873304910677,-1.20822833673245,3.395578266723845,-3.191597868943753,8.645586673603908,-1.8851184436382513,-5.457804667566371,7.654540032700494,-0.32637789886133906,-1.433223120526599,2.858167857726722,-1.9187882936650658,-1.251294244209618,3.437081935655146,0.7250731094594604,-1.8647352837396378,-0.839046590059722,-2.314455338298289,2.207677643993335,2.00784516354153,0.7953977565638249,2024-05-10 00:04:00
2024-05-10 00:05:00,1.3073712968315658,-3.564430245302277,-3.1564216992033134,10.953721364073933,-4.7109965801050375,1.1212362100282978,-9.646350067239709,1.1465663348024275,-4.277657909231045,-3.6552638584581962,-0.03154709117326904,1.1170386395268703,-5.991086208782155,1.178113425976579,-5.394696548759581,3.4518493825697942,-1.1795613328003682,3.3272738881584387,-3.588956255601151,9.175803961512685,-2.0738590912225066,-5.720133716052819,8.27607575249377,-0.4043727048617701,-1.4311242347813367,2.791414994548639,-1.7815221176144176,-1.25095057529557,3.3273394021616247,0.6147116915345029,-1.7860378516854567,-0.8375648988940548,-2.258637544548899,2.147979527795406,1.935377325313047,0.7958569481976208,2024-05-10 00:05:00
2024-05-10 00:06:00,1.4992579178135006,-3.349345356428378,-3.6252785079128698,11.174074681639825,-4.546777817899794,0.7659263060298329,-9.674816763825868,1.1974324614714529,-4.391204813942606,-3.599025241586183,-0.014637913848474866,1.0579599762808898,-6.075791522239421,1.2120703753202127,-5.449164790223203,3.3323813908427558,-0.9540022743169433,3.820163191180814,-3.915089969671193,9.696225093463733,-2.230835165263415,-6.01864948537195,8.824929375193236,-0.4667075780347614,-1.4408602658593848,2.7703517575363388,-1.6768796340645822,-1.2742053826382413,3.2656853444324576,0.5239774302128053,-1.7506217916612836,-0.8424712250209972,-2.1959801814660973,2.110440813933086,1.8859314756718284,0.765549096907147,2024-05-10 00:06:00
2024-05-10 00:07:00,1.5295612585487721,-3.964822239949957,-2.525000530746268,10.728973852379669,-4.862643672631203,1.5837036694745645,-9.199412593829965,0.8978214326798911,-4.108704200219685,-3.5541043803759713,0.0015913203004705436,1.0183531254501983,-5.645308213454407,0.8962301123798018,-5.1270573256705685,3.5265708043134674,-1.8261231989574773,2.943394832963667,-4.415926808149777,10.018724874554449,-2.4441089917238794,-6.0625231193647995,9.420853739962993,-0.5850253736121307,-1.4655734154414684,2.7680504999980777,-1.6367553003174755,-1.287731559246177,3.256259588784687,0.47696733795399365,-1.7316988251465886,-0.853218728375438,-2.137441473960767,2.0864454387724765,1.846820855580267,0.72898369837161,2024-05-10 00:07:00
2024-05-10 00:08:00,1.7704652761473885,-3.955814370659041,-2.8286644146154574,11.095033517131045,-4.958156768468359,1.52168474671923,-9.324568240984355,1.0023423978099453,-4.350349161334764,-3.4808092637291663,0.031763172654280435,0.9236619083190201,-5.843758977254005,0.9705792251550583,-5.274011069653907,3.51690543261058,-1.822962816698265,3.3305464636719524,-4.831853551266862,10.448422664502337,-2.55643913561832,-6.268702454110836,9.960596126307628,-0.7359485861848386,-1.5199570105728957,2.3411751032319117,-1.2825840282987473,-1.015424124258404,2.89491533854248,0.15738804965821263,-1.3669861665225858,-0.7962080738249393,-1.7722894118719486,1.7716934259747787,1.4454246179524473,0.6445605587501632,2024-05-10 00:08:00
2024-05-10 00:09:00,1.8612240215599696,-4.078686588522101,-3.2206478377415277,11.217069131127861,-5.021003388533147,1.6287946679696852,-9.355845109566639,0.9423168000099542,-4.849442505711004,-3.302526088917784,0.04680762199761097,0.6230634618375354,-6.053319020648575,0.895509178011297,-5.472505967547292,3.70848163425178,-1.7362068885372888,3.7020482505207846,-5.071946247446973,10.891091781594485,-2.69075202106584,-6.5561725335432355,10.392766608312163,-0.7665959212917945,-1.6366242280556158,1.85760271920064,-1.7581496316465237,-0.42275999631383887,2.969004479317071,0.4760286134372043,-1.0449676492135114,-0.8439014020631327,-1.2885651129822377,1.5336456840839119,0.9590818952668434,0.43888477823229355,2024-05-10 00:09:00
