Timestamp,Bn_msph,Be_msph,Bd_msph,Bparan_msph,Bparae_msph,Bparad_msph,Bperpn_msph,Bperpe_msph,Bperpd_msph,Bperpphin_msph,Bperpphie_msph,Bperpphid_msph,Bperpresn_msph,Bperprese_msph,Bperpresd_msph,Bx_msph,By_msph,Bz_msph,Bn_gap,Be_gap,Bd_gap,Bx_gap,By_gap,Bz_gap,Bnp_iono,Bep_iono,Bdp_iono,Bxp_iono,Byp_iono,Bzp_iono,Bnh_iono,Beh_iono,Bdh_iono,Bxh_iono,Byh_iono,Bzh_iono,Datetime
2024-05-10 00:00:00,0.16375078609516738,-4.311713073783187,-3.175534215925526,7.544395838823712,-4.62729243448026,0.028705292148261563,-7.380645052232824,0.315579361763993,-3.2042395073398002,-4.339369149681051,-0.5572887089862817,0.9882699121937839,-3.041275901672414,0.8728680705558043,-4.192509419707782,4.825992355031129,-0.4295137479319256,2.286267096516055,,,,,,,,,,,,,,,,,,,2024-05-10 00:00:00
2024-05-10 00:01:00,0.7241820590519418,-4.346937992310146,-3.6592988329008755,7.340239911139016,-4.614400787881585,0.12991810810057022,-6.616057850331982,0.26746279635895076,-3.7892169432072307,-3.6257440896169033,-0.4455724571022291,0.4092605485665005,-2.990313760859126,0.7130352524487202,-4.198477492554538,4.842462163885988,-0.4520144628206564,3.0260569440850547,0.22815796097777102,-1.015329404639369,-0.2149813487132339,0.862037171150796,-0.5364587571528419,0.31348166263083443,-0.2960220001537423,1.3350152425752744,-0.11724379752194071,-0.9800426,0.9510749,-0.13643283,-1.6788532266930132,-0.1597965875316605,0.6382932401420022,0.49502954,0.4911136,-1.6629055,2024-05-10 00:01:00
2024-05-10 00:02:00,0.7614809914154889,-4.162421745349426,-3.5967116505323515,7.15157367564004,-4.3154091844987,0.26568611918924656,-6.390092685807106,0.1529874379443343,-3.8623977711233928,-3.4595236682026203,-0.4207412352379687,0.2809890245797142,-2.930569017204983,0.5737286730535577,-4.1433867949769105,4.649954621225181,-0.39496634421382926,3.010625581337702,0.16454576759116593,-0.5182958435530277,-0.24066906478414277,0.474299682407899,-0.21846510906730202,0.28450008296758456,-0.2826961297631964,0.6437414781243367,0.22813464115306883,-0.5337653,0.36080182,-0.36232892,-0.4639991597560398,-0.24388822254805426,0.7701389869227758,0.07776477,-0.33791864,-0.8646701,2024-05-10 00:02:00
2024-05-10 00:03:00,-0.0631424726764288,-3.478722415333165,-3.6271121158718156,6.827368730840435,-3.9832600739935637,0.6028691884973152,-6.890511204644446,0.5045376582704897,-4.229981303193557,-3.5307296697461625,-0.44341434997719453,0.3555778069312312,-3.3597815353171883,0.9479520082302196,-4.585559110238081,4.374121427709466,0.48061771263538555,2.428478384885329,-0.09292655883149256,0.32422494060215135,-0.14903727808260225,-0.18642239898509533,0.3163500440960895,0.033743243176174956,-0.11618919802218403,-0.4324969087702478,0.8467438039720637,0.08679977,-0.68621546,-0.66264826,1.4726715963401042,-0.2560689656433449,0.9661664513794066,-0.6755499,-1.5928386,0.417502,2024-05-10 00:03:00
2024-05-10 00:04:00,-0.1908059455020504,-3.0780860077979844,-3.6623877895297583,6.642854441085708,-3.7171945144128293,0.8694964409904659,-6.833660386218236,0.6391085065831327,-4.531884231659904,-3.3161485022304826,-0.3770494613053993,0.23071905165416487,-3.517511884293254,1.0161579676766768,-4.762603283711948,4.088103339858792,0.8035198918629519,2.3592099455439044,-0.2516096705484615,0.7005679447336624,-0.08917828291430495,-0.47603825999535887,0.5659390162834372,-0.12311069211942322,-0.02123144471071982,-0.916919196077301,1.2050545159129502,0.33433172,-1.2164919,-0.8376859,2.4477669025935325,-0.23954092176207437,1.1625504674962162,-1.1025363,-2.2786038,0.9964159,2024-05-10 00:04:00
2024-05-10 00:05:00,-0.07290752656806873,-2.541486816625222,-4.141327276192746,6.748845787713023,-3.236047232580745,0.6853907854168134,-6.821753314062683,0.6945604165837371,-4.8267180608576545,-3.157683399920782,-0.35694871596067723,0.11284194589525812,-3.6640699142033073,1.051509133549796,-4.939560006319821,3.763688020912876,1.3284559338940243,2.772168766144439,-0.3334345464074283,0.9955340884245483,-0.0675010486317786,-0.7106540230666282,0.7501330380809775,-0.19772302394570174,0.004052584840373821,-1.213938882855639,1.4063605714823726,0.5093572,-1.5090039,-0.9565441,3.0985228621445975,-0.26703273039057634,1.2879431264770573,-1.3452488,-2.7565358,1.3866377,2024-05-10 00:05:00
2024-05-10 00:06:00,0.24674230422218557,-2.3678811702519353,-4.192361200725346,6.78756903658202,-3.0474714808430057,0.8470550446404048,-6.540826732204875,0.679590312462819,-5.039416245509234,-2.8766970440736825,-0.29036220420539827,-0.08813063504493868,-3.664129686990595,0.9699525160041509,-4.951285610767323,3.516377763382187,1.2778707558713869,3.0406856455335505,-0.35730603500280594,1.2440291017046365,-0.07347604574486663,-0.9167883459413243,0.8919703046983697,-0.21109912865343894,-0.007126985986507766,-1.4862852542029692,1.5211071821202822,0.7107608,-1.7116722,-1.0430049,3.6676927028865185,-0.32430203009788444,1.3660965682960144,-1.5121989,-3.174283,1.7494408,2024-05-10 00:06:00
2024-05-10 00:07:00,0.5067252459440048,-2.6369666076899723,-3.566631252897377,6.681691168689081,-3.16203028002281,1.3971052117542584,-6.1749659245414374,0.525063672463432,-4.96373646464905,-2.6930011490138317,-0.2306393856813181,-0.20128443112011474,-3.4819647760335917,0.7557030585769956,-4.762452033765572,3.4203067958267077,0.6092238699645556,2.803849061162233,-0.3649566541884322,1.430368111649232,-0.08140216206280679,-1.075486807937351,0.9921992944299299,-0.21128486063459576,-0.02204507773798004,-1.7405244718148711,1.612815803634725,0.9081391,-1.8867538,-1.116481,4.17961141098912,-0.37649143089492487,1.439942357879295,-1.6585683,-3.5545466,2.073326,2024-05-10 00:07:00
2024-05-10 00:08:00,0.975728044903777,-2.5603765660561617,-3.9340940765027037,6.872363552709152,-3.1027576471962797,1.3589576321383254,-5.896635507001875,0.5423810820178934,-5.293051708737143,-2.3622510934612087,-0.1545325877777571,-0.4496577135319004,-3.5343844131914035,0.6969136696071246,-4.8433939947083156,3.3256715107172528,0.6180093408615552,3.3974465467180552,-0.32753506601573723,1.2821534799942134,-0.10342630207345037,-0.9564424449769212,0.9047566533706937,-0.16889941776046855,-0.04385703165694783,-1.6425117587391624,1.6260044779379885,0.8341291,-1.8289435,-1.141426,4.059619613213449,-0.38573443362977095,1.5282559938144016,-1.6267804,-3.551267,1.9253461,2024-05-10 00:08:00
2024-05-10 00:09:00,1.26797159864259,-2.4942107068793957,-4.436563880566666,6.89703437441958,-2.960582620766569,1.4376104183547846,-5.6290627747369,0.4663719148994757,-5.8741742989819725,-1.9663654025485413,-0.12958836767001475,-0.8349343015338182,-3.6626973718752533,0.5959602826443959,-5.039239997077701,3.349819745690903,0.8106348552932959,3.953924239839171,-0.23289566770498188,1.5028086572107437,-0.15410977287481128,-1.165064113237882,0.9873236421006676,-0.06512842784171886,-0.012289763005611756,-1.7805594845680974,1.8055741947227737,0.8848887,-2.0267901,-1.2408606,4.415903077271204,-0.47174529300369317,1.6015580625129842,-1.68575,-3.8580134,2.1358163,2024-05-10 00:09:00
