timestamp,substation,Sim GIC (Median),Sim GIC (2.5),Sim GIC (97.5),sub lat,sub lon,site_1_device,site_1_gic,site_1_Latitude,site_1_Longitude,site_1_Distance
2024-05-10 12:00:00,164138694,-0.22226444698454312,-0.3168116753249362,-0.12771721864415003,35.827671150000015,-86.5984067536307,Rutherford,0.13,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:01:00,164138694,-0.17203855738995777,-0.2474906370943462,-0.09658647768556934,35.827671150000015,-86.5984067536307,Rutherford,0.15,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:02:00,164138694,-0.22223778771488314,-0.30629332645786495,-0.13818224897190134,35.827671150000015,-86.5984067536307,Rutherford,0.2,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:03:00,164138694,-0.1820938325842195,-0.2573678796806239,-0.10681978548781507,35.827671150000015,-86.5984067536307,Rutherford,0.12,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:04:00,164138694,-0.1997888355986256,-0.2794492902255378,-0.12012838097171334,35.827671150000015,-86.5984067536307,Rutherford,0.15,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:05:00,164138694,-0.1543897155474398,-0.22215871851671387,-0.08662071257816571,35.827671150000015,-86.5984067536307,Rutherford,0.18,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:06:00,164138694,-0.22972417855791863,-0.3204719224391596,-0.13897643467667764,35.827671150000015,-86.5984067536307,Rutherford,0.2,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:07:00,164138694,-0.1940491399912523,-0.27588525809261377,-0.11221302188989087,35.827671150000015,-86.5984067536307,Rutherford,0.19,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:08:00,164138694,-0.16270749490374917,-0.2327188202813606,-0.09269616952613774,35.827671150000015,-86.5984067536307,Rutherford,0.14,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:09:00,164138694,-0.18575042129444772,-0.26006016208013,-0.11144068050876542,35.827671150000015,-86.5984067536307,Rutherford,0.21,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:10:00,164138694,-0.2516462663395259,-0.34738164865549614,-0.15591088402355568,35.827671150000015,-86.5984067536307,Rutherford,0.19,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:11:00,164138694,-0.13177706751153223,-0.18575206280674447,-0.07780207221631999,35.827671150000015,-86.5984067536307,Rutherford,0.22,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:12:00,164138694,-0.15276750719779758,-0.21605570700833066,-0.08947930738726449,35.827671150000015,-86.5984067536307,Rutherford,0.17,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:13:00,164138694,-0.13026306912974375,-0.19092477513212003,-0.06960136312736748,35.827671150000015,-86.5984067536307,Rutherford,0.14,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:14:00,164138694,-0.15130385377700487,-0.22620612283178004,-0.07640158472222967,35.827671150000015,-86.5984067536307,Rutherford,0.17,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:15:00,164138694,-0.18581789551602168,-0.26860260274183706,-0.10303318829020629,35.827671150000015,-86.5984067536307,Rutherford,0.12,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:16:00,164138694,-0.1491252896604557,-0.22112244810331,-0.07712813121760141,35.827671150000015,-86.5984067536307,Rutherford,0.18,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:17:00,164138694,-0.1346142428307703,-0.20130022832172684,-0.06792825733981377,35.827671150000015,-86.5984067536307,Rutherford,0.16,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:18:00,164138694,-0.14985543349162797,-0.22416247859359711,-0.07554838838965884,35.827671150000015,-86.5984067536307,Rutherford,0.15,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:19:00,164138694,-0.1459231424748537,-0.21390401641393955,-0.07794226853576783,35.827671150000015,-86.5984067536307,Rutherford,0.24,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:20:00,164138694,-0.1375355826341312,-0.20948251115974195,-0.06558865410852047,35.827671150000015,-86.5984067536307,Rutherford,0.2,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:21:00,164138694,-0.06967349844485542,-0.12270815851059214,-0.016638838379118705,35.827671150000015,-86.5984067536307,Rutherford,0.22,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:22:00,164138694,-0.11467985603419742,-0.17820199183798796,-0.05115772023040689,35.827671150000015,-86.5984067536307,Rutherford,0.21,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:23:00,164138694,-0.12404928611442397,-0.18845314578122535,-0.05964542644762258,35.827671150000015,-86.5984067536307,Rutherford,0.21,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:24:00,164138694,-0.1704023267570244,-0.24696737568258664,-0.09383727783146217,35.827671150000015,-86.5984067536307,Rutherford,0.25,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:25:00,164138694,-0.12772335008879035,-0.19515607469274568,-0.06029062548483502,35.827671150000015,-86.5984067536307,Rutherford,0.22,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:26:00,164138694,-0.11414588563940872,-0.17030550468761732,-0.05798626659120012,35.827671150000015,-86.5984067536307,Rutherford,0.23,35.8275,-86.5986,0.025801335633523683
2024-05-10 12:27:00,164138694,-0.13712570918993255,-0.19523174535451174,-0.07901967302535337,35.827671150000015,-86.5984067536307,Rutherford,0.24,35.8275,-86.5986,0.025801335633523683
