Timestamp,Bn_msph,Be_msph,Bd_msph,Bparan_msph,Bparae_msph,Bparad_msph,Bperpn_msph,Bperpe_msph,Bperpd_msph,Bperpphin_msph,Bperpphie_msph,Bperpphid_msph,Bperpresn_msph,Bperprese_msph,Bperpresd_msph,Bx_msph,By_msph,Bz_msph,Bn_gap,Be_gap,Bd_gap,Bx_gap,By_gap,Bz_gap,Bnp_iono,Bep_iono,Bdp_iono,Bxp_iono,Byp_iono,Bzp_iono,Bnh_iono,Beh_iono,Bdh_iono,Bxh_iono,Byh_iono,Bzh_iono,Datetime
2024-05-10 00:00:00,3.7978082086439806,-2.707158800773031,-0.8109730990408036,11.608919444923334,2.207047615755203,2.693165087769598,-7.811111236279256,-4.914206416528014,-3.5041381868105534,-3.648265446285246,-1.4578285034476077,1.3043817389768453,-4.162845789993291,-3.4563779130808037,-4.80851992578681,2.8451648979328517,-2.1192676321631354,3.1342422906423044,-4.873225503164224,5.803812841603741,-2.9509500103966295,-6.142476183792947,5.2268847854054625,-1.044192530402253,0.641744591845971,-0.7233219714347833,-0.2403361384889692,0.74182275255364,-0.2728312680870082,0.606674837071242,1.1716412112625814,0.32441526569732837,-0.64463078570455,-0.29599013316273476,-0.46409353706986667,1.2611678208488628,2024-05-10 00:00:00
2024-05-10 00:01:00,3.771819229573368,-2.7064638426675787,-0.7549622590689187,11.64299876668943,2.23514813147626,2.7023536729376745,-7.871179537117227,-4.941611974144669,-3.4573159320076803,-3.6957238705591,-1.4684872337998023,1.3534942854612813,-4.175455666556572,-3.47312474034439,-4.810810217467462,2.8546333177636107,-2.1250990091550954,3.0751516494746713,-5.413689352915099,5.660984577529169,-3.2148011293664562,-6.060717242487579,5.78790427445909,-1.2073092870417306,0.6414120247463545,-0.7127585171585391,-0.22280461689485298,0.7331963379373989,-0.28178844508749684,0.5933754198071218,1.1679553491044659,0.32849200958322006,-0.6440772779512898,-0.29824487275145306,-0.463241812815493,1.2583001456615133,2024-05-10 00:01:00
2024-05-10 00:02:00,3.7276225787150565,-2.7156004525774216,-0.5734312672329878,11.625576610497827,2.250623884465196,2.7576732959186483,-7.897954031782814,-4.966224337043096,-3.331104563152782,-3.772482836884903,-1.492091194729427,1.4232042828657046,-4.125471194898409,-3.4741331423134043,-4.754308846017995,2.8789762528924197,-2.2000275446866535,2.9103013355195633,-5.878731238425856,5.592069309616365,-3.449216473558822,-6.052171109214846,6.268784713502411,-1.3421540519666297,0.6454364167718079,-0.7010880165470219,-0.1988705406564206,0.7240882667294729,-0.29839767231968456,0.5782015895178315,1.164059667782305,0.3334411130016405,-0.642957633652408,-0.3013668566258198,-0.46269932015235476,1.254870416229161,2024-05-10 00:02:00
2024-05-10 00:03:00,3.3764772816247204,-2.7530294733193195,-0.9406930936813382,11.658267950512785,2.27089971559007,2.7705119666478666,-8.281790668888757,-5.023929188909641,-3.7112050603310998,-3.7496071920882965,-1.4753814205159472,1.4041762435787661,-4.53218347680212,-3.548547768394686,-5.1153813039096665,2.88751821571026,-1.6798824453195458,2.9504079607134215,-6.320427387990435,5.6784589921409,-3.661064874680944,-6.200236891034493,6.705805771594757,-1.4782849378957303,0.6497771594872528,-0.7213367385881335,-0.17952521207540764,0.7467511464629902,-0.30987713076483675,0.5666614847368489,1.1619134093786936,0.3400808237951401,-0.6200098316421074,-0.30499357587568066,-0.4781160322246087,1.2363227359166526,2024-05-10 00:03:00
2024-05-10 00:04:00,3.231583627867845,-2.7902308816539936,-0.9395501508941564,11.635399049754632,2.2694932725762977,2.8148322935622447,-8.403815421887332,-5.0597241542291735,-3.754382444456885,-3.7778139660351946,-1.4809640278842018,1.4380521109012494,-4.626001455851896,-3.578760126344299,-5.192434555358611,2.9231772648379177,-1.5576808133598323,2.853058142574336,-6.785820876810346,5.808318622238618,-3.895322346925335,-6.398034989930633,7.170724676700801,-1.6134814082078763,0.6535003446149473,-0.7094482350505663,-0.17419755648377563,0.7367101495156541,-0.31395691898737416,0.5651667859435079,1.1576338048177905,0.3464830053716233,-0.6036565364236759,-0.30873350761300866,-0.48758820499989575,1.221273547022633,2024-05-10 00:04:00
2024-05-10 00:05:00,3.1718076006598177,-2.814189152109027,-0.894381786998372,11.65727849902386,2.281928617165529,2.8393925137509437,-8.485470898364344,-5.096117769274775,-3.733774300750331,-3.814454979359541,-1.4949315337351676,1.4920740215242814,-4.6710159190046,-3.6011862355399358,-5.225848322274778,2.9524174232465357,-1.5288079769031624,2.779553983831482,-7.204019538098429,6.115636303835187,-4.142687906079284,-6.7745027387196,7.592853997297419,-1.7074685391161954,0.6598230452118469,-0.6928480839437562,-0.16507256547456525,0.7223958404830515,-0.32297428728302546,0.5625706441828716,1.1503476386496203,0.3535271290549284,-0.5903455604163693,-0.31339551586198916,-0.4929001159935135,1.2064914950877497,2024-05-10 00:05:00
2024-05-10 00:06:00,3.329492141332878,-2.7078183308020254,-1.4046543775937939,11.842559931371886,2.39807207242104,2.4510698918021445,-8.513067790040544,-5.105890403223407,-3.855724269397288,-3.7636762108467696,-1.4747735332791205,1.434315800474134,-4.749391579193528,-3.6311168699439285,-5.2900400698710754,2.8333882842986267,-1.3042754369963254,3.26521490367259,-7.519782124011715,6.488124730514037,-4.3200566609411855,-7.208763116744166,7.883633579159162,-1.7854498540366035,0.6684690610851941,-0.688664249979944,-0.15154870058579228,0.7209493788183613,-0.3356724713903761,0.5582403860434123,1.1415425402680932,0.36301907048638754,-0.5807825763502865,-0.32077541653573094,-0.4948600530858455,1.193493727581679,2024-05-10 00:06:00
2024-05-10 00:07:00,3.4116685348477147,-2.812483926504012,-0.15542239832377192,11.432961615764903,2.21205784103706,3.3199083574733903,-8.02129308091883,-5.024541767540934,-3.4753307557986752,-3.7262056523952,-1.4547892875389252,1.3950305391541913,-4.2950874285231615,-3.569752480002862,-4.870361294951982,3.0253790225182553,-2.1720862391768265,2.388059314610766,-7.955274609365511,6.514119387947866,-4.52324700130671,-7.310387615052745,8.308833988959707,-1.9239073801187458,0.6745968523633941,-0.6938239297671221,-0.1476183669738247,0.7281658580686561,-0.3392958145313263,0.5593894657470515,1.1354351962373639,0.37451151461635657,-0.5771977264370487,-0.3303177496000368,-0.4951149395913949,1.1867521037400748,2024-05-10 00:07:00
2024-05-10 00:08:00,3.6435024669549487,-2.788410517449001,-0.4061117357145012,11.77467819580852,2.289251370176519,3.3165384280641153,-8.131175728852428,-5.077661887624864,-3.7226501637774927,-3.6642569200712924,-1.4286006150780213,1.3072024032199485,-4.4669188087825225,-3.649061272547418,-5.029852566999208,3.011174745432588,-2.1675173544455713,2.7294624659552107,-8.331021943128599,6.807564668137017,-4.541985915497986,-7.66582453762919,8.540919151784502,-2.1601698047381954,0.6492252291486271,-0.8457772585849636,0.004519789483258374,0.88878047559998,-0.4035828360894276,0.4290025156171509,1.1212367494730966,0.41004896470070756,-0.4981904430034151,-0.35954034833696075,-0.5417644238460715,1.1183594083717125,2024-05-10 00:08:00
2024-05-10 00:09:00,3.8283089757796573,-2.9712082672975804,-0.6894074300964901,11.878256770935844,2.3281374351851483,3.446633346786878,-8.049947795156315,-5.299345702482471,-4.13604077688502,-3.4726419902132237,-1.4359186228469145,1.04546723038834,-4.577305804942129,-3.8634270796356205,-5.181508007271966,3.197098595064174,-2.0858035305648777,3.063869284366845,-8.373750246207392,7.296313575917182,-4.447519224344418,-8.185110367561961,8.428331661948304,-2.259094044504204,0.6020531265815052,-1.23099939936765,0.0745307992278117,1.2749035003694196,-0.37246386530843295,0.3453607712073281,1.1058694567708163,0.44526861141295754,-0.26946509333216323,-0.37812039778013645,-0.6869748689198912,0.9375037719965744,2024-05-10 00:09:00
