time,mage_GIC [A]
2024-05-10 12:00:00.000,0.00803631554579996
2024-05-10 12:01:00.001,0.004205839317188912
2024-05-10 12:02:00.001,0.011624683404827195
2024-05-10 12:03:00.000,0.004806115818594125
2024-05-10 12:03:59.999,0.011725901942453034
2024-05-10 12:05:00.001,0.0011771232383030628
2024-05-10 12:06:00.000,0.00747739859814428
2024-05-10 12:07:00.000,-9.106356434630155e-06
2024-05-10 12:07:59.998,0.008507771981069518
2024-05-10 12:09:00.000,0.0020389922456668682
2024-05-10 12:10:00.002,0.007450673978588763
2024-05-10 12:10:59.999,0.0024436656004122458
2024-05-10 12:12:00.000,0.01005648721190735
2024-05-10 12:13:00.000,0.0017453367701952792
2024-05-10 12:13:59.999,0.0060274566671874525
2024-05-10 12:14:59.999,0.0015324551291323236
2024-05-10 12:16:00.001,0.006871932448627121
2024-05-10 12:16:59.999,-0.0022977879672468685
2024-05-10 12:18:00.001,0.004783603847708839
2024-05-10 12:19:00.002,-0.0009017071079011378
2024-05-10 12:19:59.998,0.006710165771585794
2024-05-10 12:20:59.999,-0.002429971996718566
2024-05-10 12:22:00.002,0.0021843889516706535
2024-05-10 12:23:00.001,-0.00534338625993957
2024-05-10 12:24:00.000,0.0023253043389959423
2024-05-10 12:24:59.999,-0.0015528266289514066
2024-05-10 12:26:00.001,0.005195808407298686
2024-05-10 12:26:59.999,-0.0031115866531385614
2024-05-10 12:28:00.001,0.005681847359222609
2024-05-10 12:28:59.999,-0.003949547088565773
2024-05-10 12:29:59.999,0.003020224191690083
2024-05-10 12:31:00.001,-0.004355038133359014
2024-05-10 12:32:00.001,0.0030856272117884835
2024-05-10 12:32:59.999,-0.0016866162669123836
2024-05-10 12:34:00.000,0.005021263966893366
2024-05-10 12:35:00.001,-0.0023547635080421996
2024-05-10 12:36:00.001,0.0038055854017363853
2024-05-10 12:36:59.998,-0.002237944046385719
2024-05-10 12:37:59.999,0.004218171612330628
2024-05-10 12:38:59.999,-0.0002853794751657375
2024-05-10 12:40:00.000,0.004265061284810335
2024-05-10 12:41:00.000,-0.0034469468743108184
2024-05-10 12:42:00.001,0.003065461978264241
2024-05-10 12:42:59.998,-0.0019238430402157786
2024-05-10 12:44:00.001,0.009008636584242407
