sub_id,Winding,latitude,longitude,Transformer,gannon-year-hazard A/ph,25-year-hazard A/ph,50-year-hazard A/ph,75-year-hazard A/ph,100-year-hazard A/ph,125-year-hazard A/ph,150-year-hazard A/ph,175-year-hazard A/ph,200-year-hazard A/ph,225-year-hazard A/ph,250-year-hazard A/ph,275-year-hazard A/ph,300-year-hazard A/ph,325-year-hazard A/ph,350-year-hazard A/ph,375-year-hazard A/ph,400-year-hazard A/ph,425-year-hazard A/ph,450-year-hazard A/ph,475-year-hazard A/ph,500-year-hazard A/ph,525-year-hazard A/ph,550-year-hazard A/ph,575-year-hazard A/ph,600-year-hazard A/ph,625-year-hazard A/ph,650-year-hazard A/ph,675-year-hazard A/ph,700-year-hazard A/ph,725-year-hazard A/ph,750-year-hazard A/ph,775-year-hazard A/ph,800-year-hazard A/ph,825-year-hazard A/ph,850-year-hazard A/ph,875-year-hazard A/ph,900-year-hazard A/ph,925-year-hazard A/ph,950-year-hazard A/ph,975-year-hazard A/ph,1000-year-hazard A/ph
53544634,HV,39.14109965670132,-76.87282878489715,53544634_non_auto,0.8348380781398527,2.0999861684588876,2.8530741296340305,3.360477810123574,3.7623964026853614,4.088833212036597,4.354969886228612,4.588412510396863,4.795989781368822,4.983381728255703,5.1567271417538025,5.316463432747148,5.464665146744297,5.602891813212928,5.731809202709125,5.8541346096720535,5.969051509030418,6.078823817728137,6.190249227661597,6.286635946411597,6.381625029705323,6.479853107176806,6.564493969819392,6.6480799221720535,6.730583486810836,6.81674897516635,6.892630480632129,6.975297795865019,7.046175068322244,7.121381149001901,7.203351503089354,7.275310791943916,7.3478355958887835,7.418520526378327,7.487803365613118,7.555710477067491,7.621401942728137,7.687994964947719,7.749739707105514,7.815779096364069,7.8753193322243344
53544634,LV,39.14109965670132,-76.87282878489715,53544634_non_auto,0.10366050417432314,0.26082907588762927,0.3541413718983248,0.4172274024540934,0.46688451159589645,0.5072979620880954,0.5405772415404084,0.569754806013615,0.5961420934916449,0.6181017514870647,0.6405560889851458,0.6602696911463719,0.6789601160546219,0.6948862917749601,0.7116571733933438,0.7271980556245086,0.7410690059226729,0.754967253878996,0.767974502550785,0.7799386676500052,0.7923112970794561,0.8047208230305081,0.8154641158680499,0.825095980430284,0.8362358891465365,0.8472632694380365,0.8554954122907762,0.8669824696539019,0.8755349546330963,0.8842864984568535,0.8938374456117362,0.9034620833260931,0.9126781175571703,0.9200216471015727,0.930521524564395,0.9379934861632807,0.9458241310636354,0.9539252129571066,0.9617376560040753,0.9709927693066035,0.9776868977020902
53544634,Series,39.14109965670132,-76.87282878489715,53544634_auto,0.9031664363855532,2.27101670533115,3.086476954830786,3.6356377081058953,4.07069772334425,4.423310703238719,4.711649665665939,4.964226824053857,5.187372066048035,5.3926691002547305,5.577608999727074,5.750469091157205,5.9110105645014555,6.06301173580786,6.200697097889374,6.330970819687045,6.456714258096798,6.579054653384279,6.6961696574781655,6.80481685544032,6.9029876842248905,7.008570153293304,7.097963291484716,7.1919464155749635,7.2802549581513825,7.37334396606623,7.458901928675401,7.540778236444687,7.624793884188501,7.701864139828967,7.7950355940684135,7.874162743358807,7.947575509461426,8.025360773744541,8.098827556404657,8.174698075873362,8.245934543304221,8.317790779657933,8.386917758369723,8.454938819141194,8.518576009825328
53544637,Common,39.23143557001741,-76.78182836531805,53544637_auto,0.4382745696277153,1.30998620754335,1.691690956673971,1.9483756088629,2.126433023592321,2.275526093273628,2.378097348096894,2.4645186633598515,2.5377145162442836,2.6033168885766007,2.6616880835556405,2.717728405463986,2.7639718404630336,2.806211145912729,2.8456789342368523,2.8827149926162345,2.9165396341463414,2.947882675543064,2.9816254406440548,3.006490195669779,3.0336828464415015,3.0588408679496952,3.082068838724276,3.100856129716082,3.119221757097942,3.1483705101943595,3.1661730510432546,3.1933463492044587,3.210124690358232,3.234354530892721,3.2637176513671875,3.290606242854421,3.3136432926829267,3.3396424084174923,3.3604200409679876,3.387156044564596,3.411938923161204,3.4312535727896343,3.4530211658012577,3.48014087211795,3.497743932212271
53544637,HV,39.23143557001741,-76.78182836531805,53544637_non_auto,0.5684768984137448,1.6985548099878849,2.1932988734084,2.526342689923033,2.7580626722253894,2.9507478998895382,3.0847584613146144,3.196575424327727,3.2917717093072976,3.3777435430325924,3.4530680245747813,3.5237548549743445,3.586418914504941,3.6423958778743826,3.693999281404409,3.7413770384953438,3.784084481007697,3.8255935837134167,3.8676113823166096,3.902927794505416,3.9353583178924363,3.970001046714652,3.9990856093809386,4.025208749049791,4.049375794315375,4.084727653755701,4.1077856269004185,4.144065796037628,4.166405173591315,4.197680784694508,4.233023179161916,4.2690735907212085,4.299097041583523,4.334196687333713,4.36187820695553,4.3981502102337515,4.428180156665716,4.453346034955815,4.483218603014538,4.516530296821551,4.537329853192702
53544637,LV,39.23143557001741,-76.78182836531805,53544637_non_auto,0.07095836648375578,0.21193883857179713,0.2736672357160843,0.3156413056922022,0.34408339981523495,0.368523463759754,0.38497057632999426,0.39920500717159463,0.4108428072449102,0.42170175337963617,0.43101278333689313,0.4403830026320657,0.4476738098183316,0.4548355391024637,0.46055333723545255,0.4673105884259846,0.4719250056962014,0.4778252724276347,0.4834887725642678,0.487029829957738,0.4916602487982747,0.4951546611282047,0.4991519294143946,0.5025857948205716,0.5053954482395718,0.5100423343867596,0.5130244092721986,0.5178955331450404,0.5205486729452249,0.5238595334398841,0.5287613448241236,0.5335298061869254,0.5373355027207491,0.5406096295592723,0.5442000270705403,0.5487771813790637,0.552608630948083,0.5561974917197581,0.5597021378115165,0.5638814417185869,0.5668901732465425
53544637,Series,39.23143557001741,-76.78182836531805,53544637_auto,0.5741897210842226,1.7155676120665015,2.2149367913967226,2.551838944597942,2.786379186118521,2.979929854230183,3.116483362709604,3.2279826838795733,3.326426436261433,3.412205393721418,3.4874364341177593,3.558039967606707,3.6228607922065548,3.678233076886433,3.730950332269436,3.779072086985518,3.8230255871284298,3.861087706030869,3.9035331912157014,3.9399488495617376,3.974056336937881,4.010129602943978,4.037497915872714,4.064692799637958,4.0880580995141,4.124025670493522,4.145205614043445,4.182624630811738,4.207057301591083,4.23611747927782,4.273524586747333,4.309598597084603,4.339672553830031,4.376368080697408,4.4035838057355186,4.4423411299542686,4.469321646341464,4.496692192263719,4.528062773913872,4.560841630144817,4.5802180592606705
53546063,Common,39.22760957786403,-76.63524818042232,53546063_auto,1.4402936945249265,3.8548062109087566,5.174967088622148,6.055222130242826,6.743146816363135,7.309024184832597,7.807679704746137,8.25908943271707,8.663979862260854,9.034832166344739,9.372371401306108,9.69003087058499,9.989877954838116,10.271633841519499,10.533670207873437,10.787554900202355,11.032330757910229,11.258878886129507,11.470017591059603,11.68089904111479,11.879719692788814,12.069632714771892,12.260683981788079,12.448024455022075,12.62256973188006,12.779661918230316,12.952919483535688,13.103044230592348,13.266712943800588,13.408200250643855,13.551055751011774,13.6806202285688,13.819340967623253,13.95014429267844,14.08628529709345,14.206587161975717,14.323094876747609,14.450648742181752,14.564122574043415,14.674466232064018,14.799145741353938
53546063,HV,39.22760957786403,-76.63524818042232,53546063_non_auto,1.7429558791422772,4.665464280235083,6.262250548763218,7.326213548550793,8.161280329493957,8.845815606707893,9.448807546379342,9.994154639114425,10.483575089100265,10.934835105504154,11.34615600217145,11.724404326378398,12.086630092286631,12.425686839123868,12.749696114992448,13.056242329116314,13.345267949867825,13.62078027638784,13.883698339548715,14.136190639161631,14.379025738765106,14.606643722856873,14.834956511990182,15.062033108714123,15.277140176548338,15.468427675368202,15.676956960441842,15.854532017088369,16.045743544656343,16.22851341224509,16.406443984847055,16.555303383449772,16.72374566300038,16.880551064482628,17.044091354324017,17.190856749197508,17.337531421119714,17.48674707326284,17.631292337377264,17.759650561744714,17.90983613812311
53546063,LV,39.22760957786403,-76.63524818042232,53546063_non_auto,0.22911737445077868,0.6133141807784127,0.8234997700528436,0.9633655476966293,1.0727562311237673,1.162306165024413,1.242029739740752,1.313287100605554,1.3784754654206899,1.436963028620557,1.4912448161003093,1.5404535516466258,1.5893392394946781,1.6336733239880141,1.6749471634671407,1.7163989855668695,1.7538253827487593,1.7909356527863312,1.8249522367452926,1.8582956708990195,1.8901672823146392,1.9186013508194162,1.9510727579455,1.9819769505242566,2.00874778443773,2.032844531774701,2.061720884908722,2.08372697258914,2.110720432191817,2.1330175442322865,2.1543714265898997,2.1738179047167123,2.198415640437711,2.2184447001924688,2.2415976220477383,2.2600620577837764,2.2785580337857914,2.2990627207109573,2.3183130515666166,2.3335223346948624,2.355350580235262
53546063,Series,39.22760957786403,-76.63524818042232,53546063_auto,1.864348354718543,4.988976844186902,6.698625195456218,7.836658963392201,8.733397718910965,9.463938327814569,10.102016648270787,10.689917333517291,11.215792287527593,11.697936787159676,12.13753506714496,12.546624931015453,12.92620952906549,13.294584138153054,13.639892039183223,13.965881392568065,14.273719186902134,14.570082551508461,14.859156548933038,15.12126333701251,15.38527007450331,15.628302635209714,15.867015038631347,16.10398558222958,16.345966128587197,16.549898822663724,16.77087932303164,16.958356328182486,17.165965323767477,17.365664091243563,17.54716818432671,17.72075630058867,17.883830022075056,18.061447985651213,18.228695272259014,18.382168644223693,18.541471210448858,18.700917494481235,18.86152501839588,19.00217876195732,19.158710448859456
53759711,Common,29.48751579048221,-94.9824218467692,53759711_auto,0.06633247611924543,0.09814897163835153,0.13312502260561343,0.15598041652641959,0.1738009982638889,0.18833673063409392,0.20058608974188633,0.2114100957223167,0.22150509373671343,0.23036213454565854,0.23865964028840703,0.24614228286800832,0.2532113119227726,0.2594816938819799,0.26586658019327525,0.2719015639024707,0.2771310726981765,0.28262356781905473,0.28773674997342685,0.2925806485246008,0.29744678361796106,0.30196818310657597,0.30631362788170824,0.3105388477005385,0.314453125,0.31859313549638607,0.32241722101166853,0.32601746482012944,0.32963339415627363,0.3332908440068736,0.3368153820773101,0.34010099265400606,0.34329779546367156,0.3463774181547619,0.3493615897965089,0.35256014569456257,0.3553743138965656,0.3581715509554516,0.361213574514007,0.3639058108052249,0.36652331017042233
53759711,HV,29.48751579048221,-94.9824218467692,53759711_non_auto,0.08060659039082951,0.11924307116306622,0.16169411224844568,0.1896186891383169,0.21116324334155293,0.22879868295536884,0.24380229530534195,0.2568918027000456,0.26918997582697385,0.28003152235283635,0.2899487195125514,0.29910724557150453,0.30770005516445986,0.31547097867339424,0.32316080348743104,0.3302353122114868,0.33687804399717186,0.3434259932524425,0.3495732195446896,0.3555124378418334,0.36142584059607563,0.3669418300722817,0.37215300897385706,0.37732401514730973,0.3822606043220012,0.3871807363734106,0.39165983578119157,0.39616084758613035,0.4005921734030245,0.4048743351413496,0.40910089417188666,0.41318228357125325,0.4173625070119671,0.4209517804918311,0.4246806998527487,0.4284494723859971,0.43194812897344803,0.43535788057451386,0.438496831467371,0.4420309130968937,0.44554146172488546
53759711,LV,29.48751579048221,-94.9824218467692,53759711_non_auto,0.010250905020163856,0.015197317191889327,0.020587659943166203,0.024122215779574845,0.026872892765831217,0.02914065586245586,0.03104323019442847,0.03270176111002332,0.0343017785649025,0.03564421853737414,0.03692695895236378,0.03807455328033322,0.039183174953054116,0.04013490946594244,0.04114842267739033,0.04206755260254968,0.04287552097972507,0.043735230200845264,0.04450939966835187,0.045272777418459004,0.04602601642740602,0.04672588611950871,0.047393864986160036,0.04804289746658964,0.048658721979286744,0.04927733337691941,0.049906365222331744,0.05046332689390846,0.050930040624485855,0.05161816104633557,0.05214814147399982,0.05266262656641969,0.053067753229376624,0.05359812579051541,0.05408359784284633,0.054544698081983055,0.05503227134293019,0.055413139294401066,0.05586353116010496,0.05633010869607519,0.05662254531078581
53759711,Series,29.48751579048221,-94.9824218467692,53759711_auto,0.0861033283213459,0.12741524832589285,0.172755788513322,0.2025630890376984,0.22584986957022393,0.24447749477395125,0.260418235219435,0.27446480979544596,0.28777536405187076,0.2991960890258881,0.3096695926634543,0.3196221522463152,0.3285720375389739,0.33703779363307823,0.34511205740976947,0.35287482506023243,0.3600694075373205,0.36693514753991874,0.3734033055496504,0.37992202631920824,0.3861021242264267,0.39196638942035145,0.39769723536115836,0.4030193349041005,0.408557156586593,0.41365181597812734,0.4185464387577948,0.42341799458498675,0.42833697606646826,0.43237277007157027,0.4372732057232615,0.4412458885463908,0.4458506981351568,0.4499764532549131,0.453771981883031,0.45788177467167424,0.46165303686578796,0.4652457608477419,0.46857690558862436,0.4722266510770975,0.47589088261172524
53766672,Common,34.93471260035335,-85.17887664999718,53766672_auto,0.05207461534544479,0.22570787474166515,0.30216407775878906,0.35219809066417607,0.3890174156011537,0.41986647317575854,0.4459035562914471,0.4686024688010992,0.4893904841223428,0.5081937035848928,0.525780300761378,0.5432057491568631,0.5589626223541969,0.5741881880649301,0.5889684100483739,0.6019180652707122,0.6143416471259538,0.6261263115461483,0.6376173329907794,0.6484172732331032,0.6590208896370822,0.6693049586096476,0.6782215029694313,0.6876836377520894,0.6970132339832394,0.7055232025856195,0.714158435200536,0.7220207036927689,0.7302658613338027,0.7386741638183594,0.7466076695641806,0.7529830045478288,0.7613654912904252,0.768600020297738,0.7748540833938954,0.78193877464117,0.7884525920069495,0.7959185755530069,0.8023608895235284,0.8085163914880087,0.8144702467807504
53766672,HV,34.93471260035335,-85.17887664999718,53766672_non_auto,0.06528894085175159,0.2827514812573533,0.37857286626908854,0.4414173643542307,0.4873019909794588,0.526033616185051,0.5590618190699433,0.5870798633412769,0.6131458143248175,0.6367822940927536,0.6586222111881123,0.6805733656177968,0.7003349219200201,0.7193633998031118,0.7379638578082981,0.7543757259502257,0.7695758012089416,0.7844747102952122,0.7987527631128746,0.8122765405151507,0.8256433100779149,0.8381333587447176,0.8498975040818286,0.8612680043159335,0.8736175525385372,0.8841527410529917,0.8948207390661016,0.9049351765841097,0.9151037789929889,0.925260422919468,0.9350327071528045,0.9436337166550615,0.9539400057475749,0.963192775988643,0.9704864654365155,0.9795645011465136,0.9874872536646417,0.9970633249945976,1.0052646867046438,1.0129241181299222,1.0202096945681665
53766672,LV,34.93471260035335,-85.17887664999718,53766672_non_auto,0.008435838505528407,0.03653054229580252,0.04885453152922177,0.05698920274028126,0.06290840085909269,0.0679760827864311,0.07212055707225147,0.07581373287813507,0.0791935523656346,0.08220430341904501,0.08504689834322143,0.08789798792536058,0.09044543310536177,0.0928788935272592,0.09526586541752151,0.09741371176218099,0.09939434628646006,0.10134168196493874,0.10313236200484321,0.10492745633771958,0.10669669684107103,0.10827596806765427,0.10977022117987716,0.11123994316818436,0.11278357317573146,0.11407137771226147,0.11552427330705875,0.11679881575288015,0.11804203928959539,0.11959560032858099,0.12088594146293262,0.1217344333197674,0.1232129766581107,0.12440966625558016,0.12550084837299103,0.1264497049029772,0.1276827330686384,0.12863974719151963,0.12978503999918917,0.13074960069293662,0.13179660218979275
53766672,Series,34.93471260035335,-85.17887664999718,53766672_auto,0.06723982788795649,0.29119606905205303,0.3900719576103743,0.4549162221509357,0.5022112824196039,0.5420981118845385,0.576185004655705,0.6048319616983103,0.6315007764239644,0.6560198761696039,0.6784749585528707,0.7009296860805777,0.7215691499931868,0.7413056839344113,0.7604826106581577,0.7776233761809593,0.7928796812545421,0.8082028766011082,0.8235581863758176,0.8369644519894622,0.8509986345158067,0.8635051638581032,0.8760771640511447,0.8876914090888445,0.8998448571493459,0.9109686918036882,0.9219181149504906,0.9317999551462572,0.9430094874182413,0.9530235113099564,0.9629023352334666,0.9724389009697493,0.9827534875204397,0.9921049960823947,0.999482975449673,1.0092560524164245,1.017463861509811,1.0273877520893895,1.0357002435728562,1.043985411178234,1.0510328425917514
53776208,Common,39.46363227841991,-76.84056999382965,53776208_auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53776208,HV,39.46363227841991,-76.84056999382965,53776208_non_auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53776208,LV,39.46363227841991,-76.84056999382965,53776208_non_auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53776208,Series,39.46363227841991,-76.84056999382965,53776208_auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53776393,Common,39.68741342231856,-76.5404630416921,53776393_auto,1.1234001931179776,0.9162882629851723,1.1548236261146345,1.3877480497967438,1.5098876867401465,1.6461991099382607,1.7581066574496722,1.8654077408465553,1.9667225369799897,2.0540917839450334,2.119550532080261,2.179445136709606,2.228086104375146,2.2786872049395956,2.322387338131108,2.3438187388445106,2.360131310166491,2.379219849547197,2.392509066120962,2.4103860205032404,2.4255898179186417,2.4416364691230688,2.458941673250234,2.4702027052975772,2.488476042443893,2.503794740826896,2.516364279757725,2.5288050505105923,2.5427174771769665,2.5563108294197683,2.5688196646586787,2.5874269806936887,2.6014783309193588,2.62000432960996,2.6363243760241106,2.6463587614480923,2.6554022285375702,2.6700368131144665,2.6821020462093283,2.696930228815543,2.7024366514513107
53776393,HV,39.68741342231856,-76.5404630416921,53776393_non_auto,1.6009790697439508,4.479436631303103,5.827305906850295,6.979547022187846,7.67836749919191,8.336805475387884,8.89174911110085,9.411377404068157,9.884120595908755,10.312207067325453,10.66022082506003,10.984542390099742,11.272975373453084,11.54647239794976,11.794789838843739,11.958349447035463,12.101304199759882,12.237592930365718,12.364826722386406,12.487842572497229,12.593503965413742,12.704601207517547,12.8225022799686,12.912608659263022,13.031114356298485,13.134441667436276,13.220403698743997,13.307534574713705,13.40027301902475,13.491355600064647,13.572705024011821,13.687300141992981,13.776886313261913,13.874366515053564,13.967174945742519,14.039716187199852,14.108650604913189,14.193837013991503,14.262446752632066,14.346549455116365,14.3937628428611
53776393,LV,39.68741342231856,-76.5404630416921,53776393_non_auto,0.26801276251007633,3.0190538699485123,4.033424828384563,4.815026515341351,5.358197215389932,5.7921991337697625,6.171304410350336,6.512855283175617,6.819093667232202,7.107614885717025,7.360657464017892,7.598545817109902,7.8271864012769985,8.029426616982953,8.21987438941733,8.375577339705039,8.520540108485198,8.649622502518968,8.787847580220983,8.903562532388992,9.01304663244895,9.118820179156108,9.237086498653664,9.330676608302296,9.442535445132641,9.546142792323,9.629464393618541,9.722490156361834,9.81713285470828,9.907761006237266,9.978116638245599,10.085994815227506,10.169781485121762,10.241348630174482,10.32246733187396,10.398304437948058,10.471407137456133,10.546959067077974,10.604521634088128,10.676482883730982,10.737117376986314
53776393,Series,39.68741342231856,-76.5404630416921,53776393_auto,1.8093234287219102,6.502274988295881,8.510320107677902,10.184644194756554,11.232985135767791,12.183336259363296,12.990753745318353,13.739761821161048,14.419990636704119,15.040455290262173,15.55250468164794,16.03305243445693,16.46694756554307,16.87442649812734,17.24288974719101,17.50292017790262,17.732841760299625,17.948490168539326,18.157923689138578,18.351784878277154,18.522536282771537,18.69920997191011,18.88652270599251,19.035135767790262,19.221681882022473,19.385884831460675,19.523349719101123,19.663980571161048,19.815022237827716,19.960264513108616,20.084146769662922,20.264975421348314,20.4078125,20.54968984082397,20.6921406835206,20.8109609082397,20.923542837078653,21.055085440074908,21.158602528089887,21.28929073033708,21.369937968164795
