time,mage_GIC [A]
2024-05-10 12:00:00.000,-0.006334738008225651
2024-05-10 12:01:00.001,-0.01758489098184933
2024-05-10 12:02:00.001,-0.017323570578227417
2024-05-10 12:03:00.000,-0.015742683758820465
2024-05-10 12:03:59.999,-0.013129369332918552
2024-05-10 12:05:00.001,-0.0029239370071025344
2024-05-10 12:06:00.000,-0.0081743138922136
2024-05-10 12:07:00.000,-0.008240841725100083
2024-05-10 12:07:59.998,-0.016269785355366648
2024-05-10 12:09:00.000,-0.014125849875689538
2024-05-10 12:10:00.002,-0.007810513484452597
2024-05-10 12:10:59.999,-0.023323742192229106
2024-05-10 12:12:00.000,-0.017363173031095698
2024-05-10 12:13:00.000,-0.019943791002111452
2024-05-10 12:13:59.999,-0.010310948052515987
2024-05-10 12:14:59.999,-0.021217755591921995
2024-05-10 12:16:00.001,-0.016051203713265544
2024-05-10 12:16:59.999,-0.012317842332702453
2024-05-10 12:18:00.001,-0.0035089533757703276
2024-05-10 12:19:00.002,-0.01319547669257598
2024-05-10 12:19:59.998,-0.013098676524552079
2024-05-10 12:20:59.999,-0.009764277717009993
2024-05-10 12:22:00.002,-0.0027807571125489116
2024-05-10 12:23:00.001,0.00036288703032385996
2024-05-10 12:24:00.000,-0.005149158850532474
2024-05-10 12:24:59.999,-0.010674831567335511
2024-05-10 12:26:00.001,-0.0016340959622669746
2024-05-10 12:26:59.999,-0.0021486374398950246
2024-05-10 12:28:00.001,-0.007932610766211025
2024-05-10 12:28:59.999,-0.0031585671402797554
2024-05-10 12:29:59.999,-0.0005484290053727035
2024-05-10 12:31:00.001,0.005951600240423368
2024-05-10 12:32:00.001,0.009320827756251046
2024-05-10 12:32:59.999,-0.003236913055532716
2024-05-10 12:34:00.000,0.001264713316934459
2024-05-10 12:35:00.001,0.0018237739003044869
2024-05-10 12:36:00.001,0.003623595902060966
2024-05-10 12:36:59.998,-0.0035894545998451403
2024-05-10 12:37:59.999,0.00021028069853774224
2024-05-10 12:38:59.999,-0.0071816973801443465
2024-05-10 12:40:00.000,0.005255320041435081
2024-05-10 12:41:00.000,0.013181303755335315
2024-05-10 12:42:00.001,0.018562744376250374
2024-05-10 12:42:59.998,0.01771119650037276
2024-05-10 12:44:00.001,0.0064960892206132916
2024-05-10 12:44:59.998,0.005479441839511278
