time,mage_GIC [A]
2024-05-10 12:00:00.000,0.007273825520073726
2024-05-10 12:01:00.001,0.0024411246298562013
2024-05-10 12:02:00.001,0.003902948642293071
2024-05-10 12:03:00.000,0.0019653664642779777
2024-05-10 12:03:59.999,0.0052473248077822355
2024-05-10 12:05:00.001,0.006208842561796197
2024-05-10 12:06:00.000,0.009811114784605762
2024-05-10 12:07:00.000,0.008270932225031113
2024-05-10 12:07:59.998,0.008934049026896675
2024-05-10 12:09:00.000,0.0051281188214594145
2024-05-10 12:10:00.002,0.008257834115173553
2024-05-10 12:10:59.999,0.006758531354600693
2024-05-10 12:12:00.000,0.005755415907190078
2024-05-10 12:13:00.000,0.007259606901970646
2024-05-10 12:13:59.999,0.011136056540947657
2024-05-10 12:14:59.999,0.006297436940916351
2024-05-10 12:16:00.001,0.01467860998359891
2024-05-10 12:16:59.999,0.014357484586385107
2024-05-10 12:18:00.001,0.013101432914039087
2024-05-10 12:19:00.002,0.011152303572412908
2024-05-10 12:19:59.998,0.014393716187578114
2024-05-10 12:20:59.999,0.01379046400366259
2024-05-10 12:22:00.002,0.018024071351302937
2024-05-10 12:23:00.001,0.014124637949428486
2024-05-10 12:24:00.000,0.017961836050325707
2024-05-10 12:24:59.999,0.011588498651340096
2024-05-10 12:26:00.001,0.01555337926810649
2024-05-10 12:26:59.999,0.014163203039214046
2024-05-10 12:28:00.001,0.018457267148353773
2024-05-10 12:28:59.999,0.018870341999550476
2024-05-10 12:29:59.999,0.020909699248998888
2024-05-10 12:31:00.001,0.017361942628424668
2024-05-10 12:32:00.001,0.016930496942331317
2024-05-10 12:32:59.999,0.01339336807524209
2024-05-10 12:34:00.000,0.01650270020549555
2024-05-10 12:35:00.001,0.01530035109614483
2024-05-10 12:36:00.001,0.019227371310573737
2024-05-10 12:36:59.998,0.017782824060811206
2024-05-10 12:37:59.999,0.020833304469068857
2024-05-10 12:38:59.999,0.01748706033888889
2024-05-10 12:40:00.000,0.02304637985477438
2024-05-10 12:41:00.000,0.018755950299472454
2024-05-10 12:42:00.001,0.019610771402101622
2024-05-10 12:42:59.998,0.013068464607022857
2024-05-10 12:44:00.001,0.011962287992627836
2024-05-10 12:44:59.998,0.01101907725515655
2024-05-10 12:46:00.001,0.013915548902252323
2024-05-10 12:46:59.998,0.011473474062051521
2024-05-10 12:48:00.002,0.01639210915091551
2024-05-10 12:49:00.000,0.016978982498344286
2024-05-10 12:50:00.000,0.01558479073790937
2024-05-10 12:50:59.998,0.016067834386224073
2024-05-10 12:51:59.998,0.017107092175768123
2024-05-10 12:53:00.002,0.014128225400983166
2024-05-10 12:53:59.998,0.013374374258412574
2024-05-10 12:55:00.001,0.012876852891287222
2024-05-10 12:55:59.999,0.023622947989913837
2024-05-10 12:57:00.001,0.021437132915411872
2024-05-10 12:58:00.001,0.01804658250629356
2024-05-10 12:58:59.998,0.017554109648158355
2024-05-10 12:59:59.999,0.016387109592937137
2024-05-10 13:00:59.999,0.019472575604432836
2024-05-10 13:02:00.001,0.019510286311869605
2024-05-10 13:02:59.999,0.02058119132956197
2024-05-10 13:03:59.999,0.017397630978074292
2024-05-10 13:05:00.001,0.017811500133547976
2024-05-10 13:05:59.999,0.021445129716468368
2024-05-10 13:07:00.001,0.021279249016239565
2024-05-10 13:08:00.000,0.02107760179117117
2024-05-10 13:08:59.998,0.017773622266773845
2024-05-10 13:10:00.001,0.024057285709388882
2024-05-10 13:10:59.999,0.01816372951953743
2024-05-10 13:12:00.001,0.021648660668698798
2024-05-10 13:13:00.001,0.023861430615500483
2024-05-10 13:13:59.999,0.02678950130579737
2024-05-10 13:14:59.998,0.022333617655514157
2024-05-10 13:16:00.000,0.02121558511803807
2024-05-10 13:17:00.001,0.02322306682724546
2024-05-10 13:18:00.001,0.023997047946755452
2024-05-10 13:19:00.001,0.02419346860269131
2024-05-10 13:20:00.000,0.025407516422856765
2024-05-10 13:21:00.000,0.024409383903493394
2024-05-10 13:21:59.999,0.026170190879204785
2024-05-10 13:23:00.002,0.02797370942086529
