time,mage_GIC [A]
2024-05-10 12:00:00.000,-0.002267580088896604
2024-05-10 12:01:00.001,-0.017572734666818503
2024-05-10 12:02:00.001,-0.020207602320179437
2024-05-10 12:03:00.000,-0.013563353345642518
2024-05-10 12:03:59.999,-0.010696312767881092
2024-05-10 12:05:00.001,0.0040344928527940955
2024-05-10 12:06:00.000,0.0039058362443286265
2024-05-10 12:07:00.000,-0.006989968190873386
2024-05-10 12:07:59.998,-0.007745484818026481
2024-05-10 12:09:00.000,-0.015996205955415142
2024-05-10 12:10:00.002,-0.00340061028553094
2024-05-10 12:10:59.999,-0.020007770886165257
2024-05-10 12:12:00.000,-0.01663354779924735
2024-05-10 12:13:00.000,-0.01897782892578944
2024-05-10 12:13:59.999,-0.004920945717695727
2024-05-10 12:14:59.999,-0.01262853680003178
2024-05-10 12:16:00.001,-0.014185292032662805
2024-05-10 12:16:59.999,-0.0044991897674092835
2024-05-10 12:18:00.001,0.008189501286249788
2024-05-10 12:19:00.002,0.001211404848206607
2024-05-10 12:19:59.998,-0.00833649647028432
2024-05-10 12:20:59.999,-0.0052374487582548266
2024-05-10 12:22:00.002,0.00037265121163664966
2024-05-10 12:23:00.001,0.01058475835643078
2024-05-10 12:24:00.000,0.0023768744502777376
2024-05-10 12:24:59.999,-0.007012647425916524
2024-05-10 12:26:00.001,-7.635575592389521e-05
2024-05-10 12:26:59.999,0.004296957093460589
2024-05-10 12:28:00.001,-0.0030955118201093103
2024-05-10 12:28:59.999,-0.0027199988532223265
2024-05-10 12:29:59.999,0.006931941476552614
2024-05-10 12:31:00.001,0.012446177415873885
2024-05-10 12:32:00.001,0.021693265021774676
2024-05-10 12:32:59.999,0.00425731356658544
2024-05-10 12:34:00.000,0.002933087548202956
2024-05-10 12:35:00.001,0.004889241338635289
2024-05-10 12:36:00.001,0.006474465829995679
2024-05-10 12:36:59.998,-0.0010646579090726111
2024-05-10 12:37:59.999,0.0004588443218829275
2024-05-10 12:38:59.999,-0.0018639682355202718
2024-05-10 12:40:00.000,0.008168294846947416
2024-05-10 12:41:00.000,0.024478505415501683
2024-05-10 12:42:00.001,0.03424516319769239
2024-05-10 12:42:59.998,0.032736862632278006
2024-05-10 12:44:00.001,0.017331516825187014
2024-05-10 12:44:59.998,0.002867828550443675
2024-05-10 12:46:00.001,0.008815931680175654
2024-05-10 12:46:59.998,-0.0040625242883096345
2024-05-10 12:48:00.002,-0.019079688180904532
2024-05-10 12:49:00.000,-0.023754485612403026
2024-05-10 12:50:00.000,-0.019515147408551946
2024-05-10 12:50:59.998,-0.03135356440908717
2024-05-10 12:51:59.998,0.005850279057830291
2024-05-10 12:53:00.002,0.004970522296661426
2024-05-10 12:53:59.998,-0.008499806978792377
2024-05-10 12:55:00.001,-0.02401761471718136
2024-05-10 12:55:59.999,-0.02977860040416308
2024-05-10 12:57:00.001,-0.014889153744288218
2024-05-10 12:58:00.001,-0.018076208797820775
2024-05-10 12:58:59.998,-0.012846286425456004
