time,mage_GIC [A]
2024-05-10 12:00:00.000,-0.00376916100458746
2024-05-10 12:01:00.001,-0.010686576498096696
2024-05-10 12:02:00.001,-0.009502729882158275
2024-05-10 12:03:00.000,-0.008239496626165223
2024-05-10 12:03:59.999,-0.0062086220205040486
2024-05-10 12:05:00.001,2.25039249397881e-05
2024-05-10 12:06:00.000,-0.004391057785334632
2024-05-10 12:07:00.000,-0.003845603917685996
2024-05-10 12:07:59.998,-0.0099345742582504
2024-05-10 12:09:00.000,-0.006949383003579676
2024-05-10 12:10:00.002,-0.0033672018397456127
2024-05-10 12:10:59.999,-0.013570968039177948
2024-05-10 12:12:00.000,-0.008801417542226577
2024-05-10 12:13:00.000,-0.01024477187457337
2024-05-10 12:13:59.999,-0.004045304115546466
2024-05-10 12:14:59.999,-0.011815251898873986
2024-05-10 12:16:00.001,-0.00763453933035578
2024-05-10 12:16:59.999,-0.005657239082084832
2024-05-10 12:18:00.001,-0.0003952541850575545
2024-05-10 12:19:00.002,-0.007642443699379116
2024-05-10 12:19:59.998,-0.006787252263794463
2024-05-10 12:20:59.999,-0.004504713368071924
2024-05-10 12:22:00.002,-3.965784637946117e-05
2024-05-10 12:23:00.001,0.0009021377317108863
2024-05-10 12:24:00.000,-0.0029671557817514877
2024-05-10 12:24:59.999,-0.0064424750172779165
2024-05-10 12:26:00.001,0.00012383337803239524
2024-05-10 12:26:59.999,-0.0009361970962073025
2024-05-10 12:28:00.001,-0.004800257699432257
2024-05-10 12:28:59.999,-0.0010304565405608698
2024-05-10 12:29:59.999,-6.179560408828294e-05
2024-05-10 12:31:00.001,0.004195163554735817
2024-05-10 12:32:00.001,0.00531052393299591
2024-05-10 12:32:59.999,-0.0031594088933397874
2024-05-10 12:34:00.000,0.0005843981033627013
2024-05-10 12:35:00.001,0.0008927985711388825
2024-05-10 12:36:00.001,0.0020349024755514796
2024-05-10 12:36:59.998,-0.0028308435409846876
2024-05-10 12:37:59.999,0.00019907873573350612
2024-05-10 12:38:59.999,-0.004983419856016311
