time,mage_GIC [A]
2024-05-10 12:00:00.000,0.0052406122976116805
2024-05-10 12:01:00.001,0.03161561654885489
2024-05-10 12:02:00.001,0.03415099132917438
2024-05-10 12:03:00.000,0.023575930232288166
2024-05-10 12:03:59.999,0.01421641523579859
2024-05-10 12:05:00.001,-0.009308593356355532
2024-05-10 12:06:00.000,-0.00861705800730127
2024-05-10 12:07:00.000,0.00799324688380176
2024-05-10 12:07:59.998,0.012388156203388213
2024-05-10 12:09:00.000,0.024236352540370938
2024-05-10 12:10:00.002,0.00226376403116812
2024-05-10 12:10:59.999,0.031226832085133112
2024-05-10 12:12:00.000,0.0247331765737593
2024-05-10 12:13:00.000,0.026693069967778347
2024-05-10 12:13:59.999,0.0037266520047569544
2024-05-10 12:14:59.999,0.019577416341747405
2024-05-10 12:16:00.001,0.015006982243631287
2024-05-10 12:16:59.999,0.0023949652567390673
2024-05-10 12:18:00.001,-0.016561281598360178
2024-05-10 12:19:00.002,-0.0024956440102062443
2024-05-10 12:19:59.998,0.0077645789620542135
2024-05-10 12:20:59.999,0.002903416677099498
2024-05-10 12:22:00.002,-0.007212942321284229
2024-05-10 12:23:00.001,-0.01798397575514575
2024-05-10 12:24:00.000,-0.0065371393925077684
2024-05-10 12:24:59.999,0.009614622940349865
2024-05-10 12:26:00.001,-0.005727001348315458
2024-05-10 12:26:59.999,-0.0094782564999768
2024-05-10 12:28:00.001,-0.001234343918092045
2024-05-10 12:28:59.999,-0.0026865608614733798
2024-05-10 12:29:59.999,-0.016180884630607545
2024-05-10 12:31:00.001,-0.022677253065904728
2024-05-10 12:32:00.001,-0.034836249130333424
2024-05-10 12:32:59.999,-0.007378099929229221
2024-05-10 12:34:00.000,-0.008897220961682389
2024-05-10 12:35:00.001,-0.011074496240283735
2024-05-10 12:36:00.001,-0.015319392676694642
2024-05-10 12:36:59.998,-0.002645337019531138
2024-05-10 12:37:59.999,-0.007367383364751957
2024-05-10 12:38:59.999,-0.0015212001589730323
2024-05-10 12:40:00.000,-0.020035278321549124
2024-05-10 12:41:00.000,-0.03995259220047886
2024-05-10 12:42:00.001,-0.05274169535940381
2024-05-10 12:42:59.998,-0.04723991798198797
2024-05-10 12:44:00.001,-0.025495693893332262
2024-05-10 12:44:59.998,-0.007352552748091866
2024-05-10 12:46:00.001,-0.015944527212397797
2024-05-10 12:46:59.998,0.00427731909434368
2024-05-10 12:48:00.002,0.023183014555186978
2024-05-10 12:49:00.000,0.0291707593937929
2024-05-10 12:50:00.000,0.024209508473265744
2024-05-10 12:50:59.998,0.03890313996116317
2024-05-10 12:51:59.998,-0.012985348151773197
2024-05-10 12:53:00.002,-0.005380964782403294
