Timestamp,Bn_msph,Be_msph,Bd_msph,Bparan_msph,Bparae_msph,Bparad_msph,Bperpn_msph,Bperpe_msph,Bperpd_msph,Bperpphin_msph,Bperpphie_msph,Bperpphid_msph,Bperpresn_msph,Bperprese_msph,Bperpresd_msph,Bx_msph,By_msph,Bz_msph,Bn_gap,Be_gap,Bd_gap,Bx_gap,By_gap,Bz_gap,Bnp_iono,Bep_iono,Bdp_iono,Bxp_iono,Byp_iono,Bzp_iono,Bnh_iono,Beh_iono,Bdh_iono,Bxh_iono,Byh_iono,Bzh_iono,Datetime
2024-05-10 00:00:00,1.6134456526006633,-4.921177154467971,0.07208604326480506,8.498717117084405,-0.27446587593487254,1.347326059094582,-6.8852714645718995,-4.646711277170741,-1.2752400157652803,-4.202408618727092,-2.119535590189476,2.2193278023898007,-2.682862844963611,-2.5271756868226207,-3.4945678183426434,5.028552107273753,-0.5764705364449153,1.098969190755883,,,,,,,,,,,,,,,,,,,2024-05-10 00:00:00
2024-05-10 00:01:00,1.9253015502289732,-4.872692228574407,-0.2627904996695787,8.087349726413825,-0.25191923928569593,1.5858122282294675,-6.162048174738653,-4.620772988986592,-1.848602730444564,-3.5819795546295485,-1.9983206472484736,1.5755221206383963,-2.580068619701092,-2.6224523429816724,-3.42412485126399,4.980366649519387,-0.5416174883121865,1.5561404156275633,-0.16787655429392934,-1.1368173520448341,-0.016684393714452808,1.1114780087890526,0.2716402847899066,-0.10790176107474195,-0.7897094054932503,0.8745676583198755,-0.6332223012873155,-0.9940648,0.887307,-0.11832786,-1.0884207642143777,-0.22587107813727797,0.6828012039373632,0.18920557,0.30345827,-1.2545953,2024-05-10 00:01:00
2024-05-10 00:02:00,2.1137854031736123,-4.623976157496886,-0.30255611007282657,8.001437744853483,0.018007883528783533,1.6056233320863482,-5.887652342360105,-4.641984043318485,-1.9081794426527758,-3.4222430695853334,-1.9614953396652006,1.4167814866126245,-2.4654092724093437,-2.680488703260645,-3.324960928608919,4.749522309886388,-0.6558565750606307,1.7183347800568751,-0.18806154705264136,-0.5819299517360547,-0.032267363106888686,0.5568516334383753,0.22927822965823486,-0.11134877040646038,-0.514856194561089,0.7735765228514219,0.003963184182965984,-0.81360596,0.25485185,-0.3696067,-0.4744922609824663,-0.10828621569965766,0.7450662008820584,0.13309142,-0.18214509,-0.860873,2024-05-10 00:02:00
2024-05-10 00:03:00,1.527588079340197,-4.344528452606232,-0.6116429968882062,7.953380616632174,0.4055456398206749,1.741116913800707,-6.425792538237937,-4.750074092625847,-2.352759909287681,-3.457987036226642,-1.964647882101461,1.4769907904081543,-2.967805502388363,-2.785426210730427,-3.829750699739145,4.390594382353207,-0.047366886159640575,1.5175629538947513,-0.07896217336274824,0.45971206778264,-0.08415668351029011,-0.4710353361162231,0.052635251951734775,0.0027928208794250277,-0.026185683731064398,0.5620940192688586,1.01835281715146,-0.46211377,-0.7762148,-0.7332253,0.6599520807469945,0.03668560292304356,0.7937158307117762,0.10167203,-1.0242102,-0.0867389,2024-05-10 00:03:00
2024-05-10 00:04:00,1.4825571478094322,-3.989709821380806,-0.8319214460891923,7.885608091168778,0.7652069881201236,1.8621872247348643,-6.403050942982812,-4.754916809838068,-2.694108671795107,-3.281231554968424,-1.875094788584886,1.3044113341840415,-3.121819388125477,-2.8798220217435277,-3.9985200061866526,4.0132588106148575,0.10887959036309558,1.6400464632537144,-0.048677571037021146,1.1486360979429133,-0.1042941381133341,-1.1525940168982012,-0.05154042904909796,0.03850032530113693,0.27088506873920815,0.44492506836887924,1.677240328935704,-0.24896099,-1.4333267,-0.983903,1.364994939390903,0.14853084516245676,0.8103657357115329,0.065352924,-1.5409583,0.40390813,2024-05-10 00:04:00
2024-05-10 00:05:00,1.5762942488333853,-3.6775715565436875,-1.505642093059195,7.965894744148787,1.1630230366827292,1.4769781786283163,-6.389600495469326,-4.840594592321689,-2.9826202713785936,-3.135470365286632,-1.844197557368582,1.1691605289283262,-3.254130130722762,-2.996397033991188,-4.151780800377395,3.6447459044278423,0.49139660816120356,2.179575851040787,-0.011755440236033563,1.5398001190331907,-0.13094145283860653,-1.5385450971435415,-0.11905538390868341,0.08350485398575498,0.44346546746230603,0.45339528510994154,2.1055148228990244,-0.19048706,-1.8574578,-1.161459,1.7759691618966307,0.17863507085950553,0.8773072264072543,0.09001101,-1.8775972,0.6497474,2024-05-10 00:05:00
2024-05-10 00:06:00,1.9316044269547137,-3.3870572604516274,-1.6651114388154615,8.041676282057274,1.4384728430285643,1.5376059405269606,-6.110071855752811,-4.825530102057437,-3.202717380330022,-2.8942944032834137,-1.7625108600359656,0.9226504344048307,-3.2157774511161117,-3.063019242179897,-4.125367814869568,3.3751806014714414,0.3299743789571128,2.544625997699068,0.030473712284241505,1.8168262388475305,-0.1590285955768685,-1.81063979153737,-0.17575765133514462,0.13330085076645884,0.5746227566480602,0.5061035364515819,2.4096977053961117,-0.18942554,-2.1713977,-1.2814543,2.0413604367659346,0.18720154138355583,0.9263844027390779,0.12196545,-2.0972495,0.80439657,2024-05-10 00:06:00
2024-05-10 00:07:00,2.332097879103424,-3.171370516394622,-1.0172420190045433,8.045935493316014,1.5787775431805557,2.099042376912984,-5.71383761586189,-4.75014806025348,-3.1162843957104056,-2.741738485103222,-1.6881473463102126,0.7670322540633928,-2.9720991314077327,-3.0620007139057615,-3.883316650087745,3.2726559139953038,-0.4223879603878904,2.3753661769746444,0.07157418027706114,1.99332174556575,-0.18320150131146415,-1.982596781010628,-0.2215636221831071,0.17954609425379428,0.6595692541018388,0.5860183283715713,2.5980236770921477,-0.22995912,-2.3758101,-1.3530784,2.191058836928057,0.19842795690275994,0.9599968057841521,0.13923317,-2.2259202,0.88746816,2024-05-10 00:07:00
2024-05-10 00:08:00,2.6802686995609455,-3.0612772682677734,-1.3816705793407336,8.140110946498533,1.7077323654374648,2.0433599102353868,-5.459842246640039,-4.769009632740094,-3.425030490171637,-2.4774032192800393,-1.6100236646700854,0.490734470444522,-2.98243902697835,-3.1589859678407577,-3.9157649601347693,3.163277019977287,-0.41043922095392826,2.8791475380155895,0.015384700578593551,1.925200338695855,-0.1650948712455585,-1.9184594921252758,-0.19319042816623988,0.1268068814279757,0.5833826988964415,0.6932923094096927,2.5128052291705556,-0.34357652,-2.2806158,-1.3475631,2.0383891008171116,0.21559609151850515,0.9954716297624377,0.11900723,-2.1471136,0.75380117,2024-05-10 00:08:00
2024-05-10 00:09:00,2.9980771027392112,-3.1486878576393744,-1.8194181003847412,8.158705071332118,1.8237022079011038,2.094211684032169,-5.160627968175229,-4.972390064367116,-3.9136297850385535,-2.125751828063368,-1.5970069340129216,0.11233593565657451,-3.0348761399107262,-3.3753831300354706,-4.025965720415086,3.2371181089383123,-0.2953505304584047,3.4127434969191546,0.08748062162360294,1.9015336153270166,-0.202653351313191,-1.8904617874600846,-0.22107400648416098,0.20452834519209415,0.5792610991581909,0.8038055835545396,2.499599973670366,-0.44496778,-2.2875187,-1.341234,2.0395022779905276,0.18388482941139916,1.053875925791693,0.16616873,-2.183388,0.71361226,2024-05-10 00:09:00
